;draw_pred;home_pred;away_pred;;draw_pred;home_pred;away_pred;prediction;prediction;label_x;config.;folder;epoch;label_y
2516879;0.2889561951160431;0.42937806248664856;0.28166574239730835;;0.42093440890312195;0.3507685661315918;0.22829703986644745;1.0;0.0;1.0;41.0;3.0;99.0;Bayer Leverkusen - Werder Bremen, 1 - 0
2500863;0.2868202328681946;0.2858414947986603;0.42733830213546753;;0.34456202387809753;0.19435429573059082;0.46108362078666687;2.0;2.0;2.0;41.0;3.0;99.0;Saint-\u00c9tienne - Monaco, 0 - 4
2565810;0.17235583066940308;0.28502532839775085;0.5426188111305237;;0.2148638814687729;0.20633281767368317;0.578803300857544;2.0;2.0;0.0;41.0;3.0;99.0;Deportivo La Coru\u00f1a - Eibar, 1 - 1
2516959;0.2750038504600525;0.44759997725486755;0.27739617228507996;;0.39863893389701843;0.38907483220100403;0.21228620409965515;1.0;0.0;1.0;41.0;3.0;99.0;Schalke 04 - Hertha BSC, 1 - 0
2500931;0.26542162895202637;0.33654850721359253;0.3980298340320587;;0.2869657874107361;0.30086082220077515;0.41217342019081116;2.0;2.0;2.0;41.0;3.0;99.0;Metz - Montpellier, 0 - 1
2499884;0.18795032799243927;0.642066478729248;0.16998319327831268;;0.3109213709831238;0.5398104190826416;0.14926819503307343;1.0;1.0;1.0;41.0;3.0;99.0;Manchester United - AFC Bournemouth, 1 - 0
2576306;0.28144633769989014;0.4598850607872009;0.25866860151290894;;0.4165983498096466;0.35210269689559937;0.23129892349243164;1.0;0.0;1.0;41.0;3.0;99.0;Crotone - Sassuolo, 4 - 1
2576230;0.12042289227247238;0.7514644861221313;0.12811265885829926;;0.12327693402767181;0.822117805480957;0.05460522696375847;1.0;1.0;1.0;41.0;3.0;99.0;Fiorentina - Benevento, 1 - 0
2500034;0.10762915760278702;0.7962811589241028;0.09608964622020721;;0.1426466703414917;0.8178027272224426;0.0395505391061306;1.0;1.0;1.0;41.0;3.0;99.0;Manchester United - Swansea City, 2 - 0
2500061;0.34131908416748047;0.23699259757995605;0.42168837785720825;;0.3427245020866394;0.14034822583198547;0.5169273018836975;2.0;2.0;0.0;41.0;3.0;99.0;Brighton & Hove Albion - Tottenham Hotspur, 1 - 1
2576039;0.23364609479904175;0.6032324433326721;0.16312147676944733;;0.3277970254421234;0.5336402654647827;0.13856273889541626;1.0;1.0;1.0;41.0;3.0;99.0;Atalanta - Bologna, 1 - 0
2565635;0.20171496272087097;0.42453327775001526;0.3737517297267914;;0.23755986988544464;0.37466293573379517;0.3877771496772766;1.0;2.0;1.0;41.0;3.0;99.0;Legan\u00e9s - Athletic Club, 1 - 0
2516939;0.3088158071041107;0.35620638728141785;0.33497777581214905;;0.3697179853916168;0.2581597566604614;0.372122198343277;1.0;2.0;1.0;41.0;3.0;99.0;Freiburg - Werder Bremen, 1 - 0
2565833;0.05752989649772644;0.861533522605896;0.08093658834695816;;0.07144901156425476;0.9075003266334534;0.021050740033388138;1.0;1.0;0.0;41.0;3.0;99.0;Deportivo La Coru\u00f1a - Las Palmas, 1 - 1
2565729;0.1349031925201416;0.6922489404678345;0.1728478968143463;;0.14850430190563202;0.7626772522926331;0.08881843835115433;1.0;1.0;1.0;41.0;3.0;99.0;Deportivo Alav\u00e9s - Sevilla, 1 - 0
2500076;0.29581892490386963;0.19174715876579285;0.5124339461326599;;0.27524080872535706;0.11209233105182648;0.6126669049263;2.0;2.0;2.0;41.0;3.0;99.0;Swansea City - Chelsea, 0 - 1
2500985;0.19717863202095032;0.5735499858856201;0.22927144169807434;;0.22886839509010315;0.6062670946121216;0.16486452519893646;1.0;1.0;0.0;41.0;3.0;99.0;Toulouse - Strasbourg, 2 - 2
2565835;0.10979922115802765;0.7320771217346191;0.15812362730503082;;0.13028952479362488;0.7955041527748108;0.07420630007982254;1.0;1.0;1.0;41.0;3.0;99.0;Valencia - Deportivo Alav\u00e9s, 3 - 1
2576070;0.1766120195388794;0.6195012331008911;0.20388676226139069;;0.25573769211769104;0.6155604124069214;0.128701850771904;1.0;1.0;2.0;41.0;3.0;99.0;Bologna - Crotone, 2 - 3
2500942;0.23600691556930542;0.5448536276817322;0.2191394865512848;;0.2924244999885559;0.5195468664169312;0.1880287081003189;1.0;1.0;0.0;41.0;3.0;99.0;Montpellier - Guingamp, 1 - 1
2565793;0.1705951690673828;0.4915439188480377;0.33786091208457947;;0.2563762664794922;0.4921712279319763;0.2514524757862091;1.0;1.0;1.0;41.0;3.0;99.0;Villarreal - Getafe, 1 - 0
2576275;0.10291491448879242;0.7970132231712341;0.10007186233997345;;0.1623959243297577;0.7910531759262085;0.04655086249113083;1.0;1.0;1.0;41.0;3.0;99.0;Juventus - Sampdoria, 3 - 0
2500066;0.26350754499435425;0.4021126925945282;0.33437973260879517;;0.3408699333667755;0.3437153995037079;0.315414696931839;1.0;1.0;0.0;41.0;3.0;99.0;Stoke City - Burnley, 1 - 1
2517004;0.17953699827194214;0.5275691747665405;0.2928939163684845;;0.19110243022441864;0.5992366671562195;0.20966091752052307;1.0;1.0;1.0;41.0;3.0;99.0;Schalke 04 - Borussia Dortmund, 2 - 0
2499941;0.2786830961704254;0.5148974061012268;0.20641951262950897;;0.3984089493751526;0.37986311316490173;0.22172793745994568;1.0;0.0;1.0;41.0;3.0;99.0;Crystal Palace - Burnley, 1 - 0
2500072;0.1287490576505661;0.755903422832489;0.11534751951694489;;0.2017957717180252;0.7325887084007263;0.06561554968357086;1.0;1.0;0.0;41.0;3.0;99.0;Liverpool - Stoke City, 0 - 0
2565783;0.07960344851016998;0.734586775302887;0.18580974638462067;;0.09906823933124542;0.8385071158409119;0.06242462992668152;1.0;1.0;1.0;41.0;3.0;99.0;Real Sociedad - Levante, 3 - 0
2576322;0.26949450373649597;0.3661925196647644;0.364313006401062;;0.35560643672943115;0.2942591607570648;0.3501344323158264;1.0;0.0;0.0;41.0;3.0;99.0;Roma - Juventus, 0 - 0
2565819;0.2071518748998642;0.4481458365917206;0.3447023034095764;;0.2464880347251892;0.434722363948822;0.3187895119190216;1.0;1.0;2.0;41.0;3.0;99.0;Sevilla - Valencia, 0 - 2
2500925;0.2216765284538269;0.3135663866996765;0.46475714445114136;;0.18902505934238434;0.2707241475582123;0.540250837802887;2.0;2.0;0.0;41.0;3.0;99.0;Troyes - Dijon, 0 - 0
2565641;0.166367307305336;0.6043891310691833;0.22924360632896423;;0.2169966995716095;0.6173036098480225;0.16569969058036804;1.0;1.0;1.0;41.0;3.0;99.0;Espanyol - Real Betis, 1 - 0
2500946;0.21121633052825928;0.5869744420051575;0.20180918276309967;;0.3012821078300476;0.5468010902404785;0.15191680192947388;1.0;1.0;0.0;41.0;3.0;99.0;Bordeaux - Nice, 0 - 0
2500869;0.16373096406459808;0.537727415561676;0.2985415756702423;;0.22037248313426971;0.5590544939041138;0.22057300806045532;1.0;1.0;1.0;41.0;3.0;99.0;Guingamp - Saint-\u00c9tienne, 2 - 1
2565867;0.22767791152000427;0.1035667285323143;0.6687553524971008;;0.2083844244480133;0.09800956398248672;0.6936060190200806;2.0;2.0;2.0;41.0;3.0;99.0;M\u00e1laga - Real Madrid, 1 - 2
2516926;0.26363033056259155;0.11783477663993835;0.6185348629951477;;0.257146954536438;0.09834577143192291;0.6445072889328003;2.0;2.0;2.0;41.0;3.0;99.0;Mainz 05 - Bayern M\u00fcnchen, 0 - 2
2565911;0.1887529194355011;0.5125210285186768;0.29872602224349976;;0.23176860809326172;0.5307676196098328;0.23746371269226074;1.0;1.0;2.0;41.0;3.0;99.0;Deportivo La Coru\u00f1a - Villarreal, 2 - 4
2500008;0.2213849425315857;0.5478667616844177;0.23074832558631897;;0.3058195114135742;0.5416181683540344;0.15256229043006897;1.0;1.0;1.0;41.0;3.0;99.0;Watford - West Bromwich Albion, 1 - 0
2500829;0.29144325852394104;0.4283904433250427;0.2801663279533386;;0.39237236976623535;0.3481462299823761;0.25948143005371094;1.0;0.0;0.0;41.0;3.0;99.0;Guingamp - Montpellier, 0 - 0
2501038;0.20459714531898499;0.5939815044403076;0.2014213651418686;;0.30676740407943726;0.5710155963897705;0.12221697717905045;1.0;1.0;1.0;41.0;3.0;99.0;Dijon - Guingamp, 3 - 1
2500826;0.27160051465034485;0.46038731932640076;0.268012136220932;;0.35025668144226074;0.4155762195587158;0.23416706919670105;1.0;1.0;1.0;41.0;3.0;99.0;Amiens SC - Dijon, 2 - 1
2565876;0.12181698530912399;0.7791351675987244;0.09904784709215164;;0.17643362283706665;0.7625428438186646;0.06102358549833298;1.0;1.0;0.0;41.0;3.0;99.0;Real Madrid - Athletic Club, 1 - 1
2517037;0.25378718972206116;0.489071786403656;0.2571410536766052;;0.3504309356212616;0.4415234327316284;0.20804563164710999;1.0;1.0;1.0;41.0;3.0;99.0;Hoffenheim - Borussia Dortmund, 3 - 1
2576248;0.20917503535747528;0.5432978272438049;0.2475271075963974;;0.2500365972518921;0.5592910647392273;0.19067226350307465;1.0;1.0;2.0;41.0;3.0;99.0;Udinese - Sassuolo, 1 - 2
2565753;0.2224249541759491;0.3817744553089142;0.3958006203174591;;0.2306116223335266;0.3099185526371002;0.4594697952270508;2.0;2.0;0.0;41.0;3.0;99.0;M\u00e1laga - Girona, 0 - 0
2499971;0.23632808029651642;0.44250762462615967;0.3211643099784851;;0.37742879986763;0.3095560371875763;0.3130151927471161;1.0;0.0;1.0;41.0;3.0;99.0;Brighton & Hove Albion - West Ham United, 3 - 1
2565891;0.04767454043030739;0.8831659555435181;0.06915943324565887;;0.07585734874010086;0.9115082621574402;0.012634399347007275;1.0;1.0;1.0;41.0;3.0;99.0;Real Madrid - Legan\u00e9s, 2 - 1
2499976;0.12143538147211075;0.7668706774711609;0.11169395595788956;;0.15412282943725586;0.8066753149032593;0.03920183330774307;1.0;1.0;1.0;41.0;3.0;99.0;Manchester United - Huddersfield Town, 2 - 0
2516914;0.27160122990608215;0.4759531617164612;0.25244560837745667;;0.37981146574020386;0.4053341746330261;0.2148544043302536;1.0;1.0;0.0;41.0;3.0;99.0;Werder Bremen - Hertha BSC, 0 - 0
2565720;0.06597330421209335;0.865208625793457;0.068818099796772;;0.06464429944753647;0.917989194393158;0.017366599291563034;1.0;1.0;0.0;41.0;3.0;99.0;Villarreal - Deportivo La Coru\u00f1a, 1 - 1
2500077;0.09209883213043213;0.8372082114219666;0.07069294154644012;;0.11314605921506882;0.8612188100814819;0.025635067373514175;1.0;1.0;1.0;41.0;3.0;99.0;Tottenham Hotspur - Watford, 2 - 0
2576206;0.24403433501720428;0.5533623695373535;0.2026033252477646;;0.3535183370113373;0.4966946840286255;0.14978697896003723;1.0;1.0;1.0;41.0;3.0;99.0;Milan - Sampdoria, 1 - 0
2565672;0.24824607372283936;0.2742392420768738;0.47751471400260925;;0.3363513648509979;0.1888812631368637;0.47476738691329956;2.0;2.0;0.0;41.0;3.0;99.0;Valencia - Barcelona, 1 - 1
2565707;0.19519904255867004;0.1844060719013214;0.6203948259353638;;0.20168930292129517;0.1120997741818428;0.6862109303474426;2.0;2.0;2.0;41.0;3.0;99.0;Legan\u00e9s - Real Madrid, 1 - 3
2500013;0.17070911824703217;0.5716580748558044;0.2576327621936798;;0.23169498145580292;0.6054254770278931;0.16287945210933685;1.0;1.0;0.0;41.0;3.0;99.0;Huddersfield Town - Swansea City, 0 - 0
2500992;0.06078082323074341;0.8807429671287537;0.05847623944282532;;0.09827695041894913;0.870454728603363;0.031268320977687836;1.0;1.0;1.0;41.0;3.0;99.0;PSG - Angers SCO, 2 - 1
2500044;0.23600080609321594;0.5913640856742859;0.17263509333133698;;0.3152174651622772;0.5625419616699219;0.12224049866199493;1.0;1.0;2.0;41.0;3.0;99.0;Leicester City - Newcastle United, 1 - 2
2516948;0.19297678768634796;0.5983982086181641;0.20862498879432678;;0.303683340549469;0.5645878314971924;0.1317289024591446;1.0;1.0;2.0;41.0;3.0;99.0;RB Leipzig - K\u00f6ln, 1 - 2
2516828;0.17593823373317719;0.5474710464477539;0.2765906751155853;;0.21402962505817413;0.6074205636978149;0.17854979634284973;1.0;1.0;1.0;41.0;3.0;99.0;Stuttgart - Freiburg, 3 - 0
2576246;0.2778209447860718;0.13057929277420044;0.5915997624397278;;0.2225174605846405;0.12017460912466049;0.6573079228401184;2.0;2.0;0.0;41.0;3.0;99.0;SPAL - Juventus, 0 - 0
2499839;0.28350597620010376;0.2806495428085327;0.43584442138671875;;0.2879534661769867;0.21843867003917694;0.4936078190803528;2.0;2.0;2.0;41.0;3.0;99.0;Burnley - Arsenal, 0 - 1
2576228;0.21145033836364746;0.41756197810173035;0.3709876239299774;;0.28159502148628235;0.4007177948951721;0.31768715381622314;1.0;1.0;0.0;41.0;3.0;99.0;Chievo - Sassuolo, 1 - 1
2516814;0.23185506463050842;0.4501328468322754;0.3180120885372162;;0.30837270617485046;0.39879482984542847;0.2928324341773987;1.0;1.0;2.0;41.0;3.0;99.0;Borussia M'gladbach - Bayer Leverkusen, 1 - 5
2565850;0.27420148253440857;0.47997644543647766;0.24582207202911377;;0.306791216135025;0.4016968607902527;0.2915119230747223;1.0;1.0;1.0;41.0;4.0;99.0;Celta de Vigo - Sevilla, 4 - 0
2500945;0.2829344868659973;0.34723713994026184;0.36982837319374084;;0.2610827088356018;0.4044607877731323;0.33445653319358826;2.0;1.0;1.0;41.0;4.0;99.0;Troyes - Metz, 1 - 0
2499817;0.23636284470558167;0.6274742484092712;0.1361628919839859;;0.29133570194244385;0.5672212839126587;0.14144302904605865;1.0;1.0;2.0;41.0;4.0;99.0;Watford - Stoke City, 0 - 1
2499814;0.2768471837043762;0.462104856967926;0.26104792952537537;;0.3117806315422058;0.45000094175338745;0.23821845650672913;1.0;1.0;1.0;41.0;4.0;99.0;Leicester City - Everton, 2 - 0
2500017;0.2714783549308777;0.2528252601623535;0.475696325302124;;0.31897127628326416;0.2501472234725952;0.4308815598487854;2.0;2.0;2.0;41.0;4.0;99.0;West Bromwich Albion - Leicester City, 1 - 4
2500041;0.2439589947462082;0.6049469709396362;0.15109404921531677;;0.26042041182518005;0.5730864405632019;0.16649317741394043;1.0;1.0;0.0;41.0;4.0;99.0;Brighton & Hove Albion - Huddersfield Town, 1 - 1
2565915;0.06480468064546585;0.9289674758911133;0.0062278322875499725;;0.07268434762954712;0.9189525842666626;0.008363133296370506;1.0;1.0;1.0;41.0;4.0;99.0;Eibar - Las Palmas, 1 - 0
2516973;0.26658251881599426;0.520678699016571;0.2127387374639511;;0.27616187930107117;0.47059309482574463;0.2532450556755066;1.0;1.0;1.0;41.0;4.0;99.0;Borussia Dortmund - Hannover 96, 1 - 0
2565902;0.21441400051116943;0.6839527487754822;0.10163320600986481;;0.26181602478027344;0.5952690839767456;0.14291490614414215;1.0;1.0;0.0;41.0;4.0;99.0;Celta de Vigo - Deportivo La Coru\u00f1a, 1 - 1
2499992;0.2602096498012543;0.5481646060943604;0.19162574410438538;;0.35297703742980957;0.5246906876564026;0.12233230471611023;1.0;1.0;0.0;41.0;4.0;99.0;Burnley - Southampton, 1 - 1
2500944;0.07715225219726562;0.9137669205665588;0.009080766700208187;;0.11308696866035461;0.8689265251159668;0.017986521124839783;1.0;1.0;1.0;41.0;4.0;99.0;PSG - Strasbourg, 5 - 2
2516820;0.15774568915367126;0.7963318228721619;0.045922502875328064;;0.1978534609079361;0.7361929416656494;0.06595354527235031;1.0;1.0;1.0;41.0;4.0;99.0;Bayern M\u00fcnchen - RB Leipzig, 2 - 0
2499818;0.1271151304244995;0.033958520740270615;0.8389263153076172;;0.19506797194480896;0.0299201849848032;0.7750118374824524;2.0;2.0;2.0;41.0;4.0;99.0;West Bromwich Albion - Manchester City, 2 - 3
2500046;0.2331402450799942;0.14650750160217285;0.6203522682189941;;0.33282381296157837;0.1416349709033966;0.5255412459373474;2.0;2.0;2.0;41.0;4.0;99.0;Stoke City - Tottenham Hotspur, 1 - 2
2576143;0.28331106901168823;0.365937203168869;0.35075169801712036;;0.3229571580886841;0.3054702579975128;0.3715725839138031;1.0;2.0;0.0;41.0;4.0;99.0;Fiorentina - Milan, 1 - 1
2516884;0.26398447155952454;0.5324011445045471;0.20361433923244476;;0.2993612587451935;0.5256367325782776;0.1750020682811737;1.0;1.0;2.0;41.0;4.0;99.0;RB Leipzig - Hertha BSC, 2 - 3
2576264;0.2721936106681824;0.4919193387031555;0.23588711023330688;;0.3062034249305725;0.4611990749835968;0.23259751498699188;1.0;1.0;0.0;41.0;4.0;99.0;Sampdoria - Genoa, 0 - 0
2576245;0.22288553416728973;0.1287936121225357;0.6483208537101746;;0.23865920305252075;0.10733167827129364;0.6540090441703796;2.0;2.0;2.0;41.0;4.0;99.0;Sampdoria - Internazionale, 0 - 5
2517028;0.2117071896791458;0.6902457475662231;0.09804706275463104;;0.24194544553756714;0.6507923603057861;0.10726214200258255;1.0;1.0;1.0;41.0;4.0;99.0;RB Leipzig - Wolfsburg, 4 - 1
2517044;0.2415395826101303;0.6123359203338623;0.14612454175949097;;0.15977942943572998;0.7375087141990662;0.10271184146404266;1.0;1.0;1.0;41.0;4.0;99.0;Wolfsburg - K\u00f6ln, 4 - 1
2500940;0.16566430032253265;0.7825849056243896;0.05175081640481949;;0.19731785356998444;0.7190555334091187;0.08362667262554169;1.0;1.0;1.0;41.0;4.0;99.0;Olympique Marseille - Bordeaux, 1 - 0
2499965;0.24319231510162354;0.6073117256164551;0.149495929479599;;0.3031119108200073;0.49926087260246277;0.1976272463798523;1.0;1.0;0.0;41.0;4.0;99.0;Southampton - Brighton & Hove Albion, 1 - 1
2499822;0.22689871490001678;0.6531622409820557;0.11993898451328278;;0.28850987553596497;0.5291220545768738;0.18236805498600006;1.0;1.0;1.0;41.0;4.0;99.0;Manchester City - Arsenal, 3 - 1
2516941;0.27904441952705383;0.29767823219299316;0.423277348279953;;0.3270459473133087;0.29610976576805115;0.37684428691864014;2.0;2.0;0.0;41.0;4.0;99.0;Schalke 04 - Hoffenheim, 2 - 1
2565681;0.12610362470149994;0.8467812538146973;0.02711515873670578;;0.16628476977348328;0.7902440428733826;0.043471213430166245;1.0;1.0;0.0;41.0;4.0;99.0;Barcelona - Celta de Vigo, 2 - 2
2565722;0.24869203567504883;0.5898234844207764;0.1614845097064972;;0.2964683473110199;0.5192666053771973;0.18426500260829926;1.0;1.0;1.0;41.0;4.0;99.0;Valencia - Girona, 2 - 1
2565728;0.09232975542545319;0.8942141532897949;0.0134560102596879;;0.14352038502693176;0.832794725894928;0.023684872314333916;1.0;1.0;1.0;41.0;4.0;99.0;Girona - Las Palmas, 6 - 0
2576050;0.25879940390586853;0.20631326735019684;0.5348873138427734;;0.3534823954105377;0.15580664575099945;0.49071091413497925;2.0;2.0;2.0;41.0;4.0;99.0;Bologna - Lazio, 1 - 2
2500780;0.14020897448062897;0.8251078128814697;0.0346832349896431;;0.18525783717632294;0.759784460067749;0.05495762079954147;1.0;1.0;1.0;41.0;4.0;99.0;Monaco - Caen, 2 - 0
2576080;0.25218328833580017;0.578015148639679;0.16980157792568207;;0.34942227602005005;0.46152588725090027;0.18905174732208252;1.0;1.0;2.0;41.0;4.0;99.0;Crotone - Genoa, 0 - 1
2565914;0.23571045696735382;0.6293227672576904;0.13496682047843933;;0.25037893652915955;0.5245108604431152;0.2251102328300476;1.0;1.0;0.0;41.0;4.0;99.0;Real Betis - Sevilla, 2 - 2
2499864;0.270627498626709;0.5005329251289368;0.22883957624435425;;0.3330352008342743;0.4851714074611664;0.18179340660572052;1.0;1.0;1.0;41.0;4.0;99.0;Leicester City - Burnley, 1 - 0
2576166;0.2827856242656708;0.39529949426651;0.32191482186317444;;0.3301098048686981;0.3372431993484497;0.33264702558517456;1.0;1.0;0.0;41.0;4.0;99.0;Internazionale - Roma, 1 - 1
2500836;0.2693524956703186;0.2434619963169098;0.487185537815094;;0.41036438941955566;0.2229095995426178;0.36672601103782654;2.0;0.0;2.0;41.0;4.0;99.0;Caen - Olympique Lyonnais, 1 - 2
2516846;0.2825000286102295;0.40162786841392517;0.31587207317352295;;0.3338957130908966;0.40979161858558655;0.25631269812583923;1.0;1.0;1.0;41.0;4.0;99.0;Stuttgart - Borussia Dortmund, 2 - 1
2565716;0.1435054987668991;0.8198614716529846;0.03663298115134239;;0.19532030820846558;0.7637097835540771;0.04096999764442444;1.0;1.0;1.0;41.0;4.0;99.0;Deportivo Alav\u00e9s - M\u00e1laga, 1 - 0
2576216;0.2679981291294098;0.5139239430427551;0.2180778533220291;;0.3180141746997833;0.48083457350730896;0.2011512666940689;1.0;1.0;2.0;41.0;4.0;99.0;Crotone - SPAL, 2 - 3
2576277;0.2034630924463272;0.10098422318696976;0.6955526471138;;0.3078879415988922;0.11268056929111481;0.5794315338134766;2.0;2.0;0.0;41.0;4.0;99.0;Chievo - Torino, 0 - 0
2516893;0.2832743525505066;0.376642107963562;0.3400834798812866;;0.3358064889907837;0.3694978654384613;0.294695645570755;1.0;1.0;1.0;41.0;4.0;99.0;RB Leipzig - Schalke 04, 3 - 1
2576301;0.22016005218029022;0.670164167881012;0.10967574268579483;;0.25126996636390686;0.6497994661331177;0.09893058985471725;1.0;1.0;1.0;41.0;4.0;99.0;Atalanta - Genoa, 3 - 1
2565912;0.12527450919151306;0.8480180501937866;0.026707416400313377;;0.010693795047700405;0.9844462275505066;0.004860027693212032;1.0;1.0;1.0;41.0;4.0;99.0;Real Madrid - Celta de Vigo, 6 - 0
2576338;0.28087303042411804;0.425717294216156;0.2934096157550812;;0.35105496644973755;0.38753998279571533;0.2614051103591919;1.0;1.0;2.0;41.0;4.0;99.0;Genoa - Torino, 1 - 2
2499862;0.24658173322677612;0.5966829061508179;0.156735360622406;;0.28588104248046875;0.5916930437088013;0.12242592126131058;1.0;1.0;1.0;41.0;4.0;99.0;Chelsea - Newcastle United, 3 - 1
2576132;0.25073501467704773;0.5829873085021973;0.1662776619195938;;0.31055691838264465;0.493926465511322;0.19551658630371094;1.0;1.0;1.0;41.0;4.0;99.0;Juventus - Roma, 1 - 0
2501016;0.2554583251476288;0.5663427114486694;0.17819899320602417;;0.35217493772506714;0.4799060523509979;0.16791899502277374;1.0;1.0;1.0;41.0;4.0;99.0;Amiens SC - Strasbourg, 3 - 1
2576217;0.23474808037281036;0.1495259553194046;0.6157259941101074;;0.30441924929618835;0.1357291042804718;0.5598516464233398;2.0;2.0;1.0;41.0;4.0;99.0;Hellas Verona - Torino, 2 - 1
2516931;0.21140804886817932;0.6909337043762207;0.09765823185443878;;0.23180417716503143;0.6800480484962463;0.08814781904220581;1.0;1.0;1.0;41.0;4.0;99.0;Hoffenheim - Mainz 05, 4 - 2
2501013;0.24787145853042603;0.592514157295227;0.1596144437789917;;0.284406453371048;0.5888631939888;0.12673035264015198;1.0;1.0;2.0;41.0;4.0;99.0;Rennes - Metz, 1 - 2
2500879;0.2588658034801483;0.20651264488697052;0.53462153673172;;0.3527490496635437;0.17714250087738037;0.4701084792613983;2.0;2.0;0.0;41.0;4.0;99.0;Montpellier - Monaco, 0 - 0
2576276;0.2537643015384674;0.572458028793335;0.17377762496471405;;0.28775739669799805;0.5885775685310364;0.12366510927677155;1.0;1.0;0.0;41.0;4.0;99.0;Fiorentina - SPAL, 0 - 0
2576171;0.1519055813550949;0.8061584830284119;0.041935957968235016;;0.1888836771249771;0.7605671286582947;0.0505492240190506;1.0;1.0;1.0;41.0;4.0;99.0;Napoli - Bologna, 3 - 1
2576284;0.10361460596323013;0.02195967361330986;0.8744257092475891;;0.16160625219345093;0.024319510906934738;0.8140742778778076;2.0;2.0;0.0;41.0;4.0;99.0;Crotone - Juventus, 1 - 1
2565768;0.2711161673069;0.2511654794216156;0.47771841287612915;;0.28620630502700806;0.20270967483520508;0.5110839605331421;2.0;2.0;2.0;41.0;4.0;99.0;Legan\u00e9s - Eibar, 0 - 1
2516869;0.14274875819683075;0.04378906264901161;0.8134621381759644;;0.19955655932426453;0.04344668984413147;0.756996750831604;2.0;2.0;2.0;41.0;4.0;99.0;Eintracht Frankfurt - Bayern M\u00fcnchen, 0 - 1
2576127;0.23572129011154175;0.6292920708656311;0.13498660922050476;;0.2700881063938141;0.5635871291160583;0.16632476449012756;1.0;1.0;2.0;41.0;4.0;99.0;Sampdoria - Sassuolo, 0 - 1
2565826;0.2645080089569092;0.530102550983429;0.20538939535617828;;0.27718019485473633;0.5015766620635986;0.22124318778514862;1.0;1.0;1.0;41.0;4.0;99.0;Athletic Club - Legan\u00e9s, 2 - 0
2576269;0.2522073984146118;0.5779313445091248;0.16986125707626343;;0.33126893639564514;0.5305870175361633;0.13814404606819153;1.0;1.0;0.0;41.0;4.0;99.0;Sassuolo - Benevento, 2 - 2
2565712;0.09728796035051346;0.8876050710678101;0.015107066370546818;;0.18048208951950073;0.7837141156196594;0.03580376133322716;1.0;1.0;1.0;41.0;4.0;99.0;Getafe - Las Palmas, 2 - 0
2576224;0.28329959511756897;0.37407612800598145;0.3426242470741272;;0.3478744924068451;0.34548619389533997;0.30663931369781494;1.0;0.0;0.0;41.0;4.0;99.0;Milan - Internazionale, 0 - 0
2516901;0.16996601223945618;0.7748993039131165;0.055134665220975876;;0.21403618156909943;0.7204816937446594;0.06548216193914413;1.0;1.0;1.0;41.0;4.0;99.0;Bayern M\u00fcnchen - Werder Bremen, 4 - 2
2501029;0.15860801935195923;0.794858992099762;0.04653302580118179;;0.1929132342338562;0.7561554908752441;0.05093134939670563;1.0;1.0;1.0;41.0;4.0;99.0;Olympique Lyonnais - Nantes, 2 - 0
2500787;0.2544924020767212;0.5698508620262146;0.1756567358970642;;0.3292637765407562;0.5204497575759888;0.1502864509820938;1.0;1.0;1.0;41.0;4.0;99.0;Caen - Troyes, 1 - 0
2576241;0.253400057554245;0.5737507939338684;0.1728491485118866;;0.2781851291656494;0.5717484354972839;0.15006648004055023;1.0;1.0;2.0;41.0;4.0;99.0;Benevento - Cagliari, 1 - 2
2565827;0.2144380509853363;0.6838963627815247;0.10166557133197784;;0.2422242909669876;0.6031813025474548;0.15459436178207397;1.0;1.0;1.0;41.0;4.0;99.0;Girona - Deportivo La Coru\u00f1a, 2 - 0
2500082;0.24911652505397797;0.18027395009994507;0.5706095099449158;;0.27548062801361084;0.16519135236740112;0.5593280792236328;2.0;2.0;1.0;41.0;4.0;99.0;Chelsea - Liverpool, 1 - 0
2501019;0.28012892603874207;0.3071407377719879;0.41273033618927;;0.3136579096317291;0.3045026957988739;0.38183945417404175;2.0;2.0;1.0;41.0;4.0;99.0;Guingamp - Monaco, 3 - 1
2500843;0.23155325651168823;0.6408197283744812;0.12762710452079773;;0.2794531285762787;0.5569810271263123;0.16356587409973145;1.0;1.0;0.0;41.0;4.0;99.0;Saint-\u00c9tienne - Nantes, 1 - 1
2516898;0.18052878975868225;0.7553176879882812;0.06415347009897232;;0.2201303392648697;0.7007970809936523;0.07907264679670334;1.0;1.0;1.0;41.0;4.0;99.0;Augsburg - Hamburger SV, 1 - 0
2500951;0.2826228737831116;0.33976680040359497;0.37761029601097107;;0.34654462337493896;0.35676008462905884;0.2966953217983246;2.0;1.0;2.0;41.0;4.0;99.0;Nantes - Amiens SC, 0 - 1
2565778;0.23357103765010834;0.6352986097335815;0.1311303675174713;;0.3436753451824188;0.5031763911247253;0.15314821898937225;1.0;1.0;1.0;41.0;4.0;99.0;Getafe - Celta de Vigo, 3 - 0
2499914;0.22370319068431854;0.6613445281982422;0.1149522066116333;;0.27179858088493347;0.6108084321022034;0.11739295721054077;1.0;1.0;0.0;41.0;4.0;99.0;Manchester United - Burnley, 2 - 2
2565648;0.2831062972545624;0.385597825050354;0.3312959671020508;;0.26055777072906494;0.32574841380119324;0.4136938452720642;1.0;2.0;0.0;41.0;4.0;99.0;Real Betis - Getafe, 2 - 2
