version;datetime;validation;test;activation;b1;b2;batch_size;dims;dropout;factor;factor_flag;factor_scaler;learning_rate;len_test;len_train;len_val;method;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
1007;2024-01-14 06:30:28.206803;0,4594131112098694;;leaky_relu;;;64;7,0;0,5895803613217311;86,0;True;normalizer;0,4633777004890414;2631;17667;5269;anova;dropout;0,06686195804587027;23;4,0;;;;0,05995983757677811;False;2;sgd;minmax
1008;2024-01-14 06:31:25.139614;0,524609386920929;;leaky_relu;0,02741141830972077;0,6026076443162377;256;29,0;0,6772398109151985;84,0;True;normalizer;0,01424657326123224;2631;17667;5269;anova;dropout;;23;3,0;;;;0,03528938316852703;;2;adam;minmax
1009;2024-01-14 06:32:05.276943;0,5335366129875183;;leaky_relu;0,47384029705528874;0,9534913671562578;32;30,0;0,20541156956209783;75,0;True;normalizer;0,005846212812578037;2631;17667;5269;anova;dropout;;22;12,0;;;;0,03364578127433223;;2;adam;minmax
1010;2024-01-14 06:33:56.672425;0,533007800579071;;relu;0,18913909743333113;0,6381946963254149;256;28,0;0,31601326141023106;70,0;True;normalizer;0,09760069804164137;2631;17667;5269;anova;dropout;;24;5,0;;;;;;2;adam;minmax
1011;2024-01-14 06:34:24.605105;0,5306640863418579;;leaky_relu;0,3355431424588236;0,8192427070161831;256;29,0;0,2899780131112111;89,0;True;normalizer;0,01142067256440832;2631;17667;5269;anova;dropout;;25;16,0;;;;0,001386470856498942;;2;adam;minmax
1012;2024-01-14 06:34:52.091185;0,5248047113418579;;leaky_relu;0,8320220647380641;0,19466423025613822;256;27,0;0,2740504835944266;71,0;True;normalizer;0,00808186902168821;2631;17667;5269;anova;dropout;;21;4,0;;;;0,0593547158279133;;2;adam;minmax
1013;2024-01-14 06:35:16.459636;0,4594131112098694;;leaky_relu;;;128;30,0;0,5642463777321121;78,0;True;normalizer;0,004686822747590206;2631;17667;5269;anova;dropout;0,5685765811367149;23;17,0;;;;0,031183326250637834;True;2;sgd;minmax
1014;2024-01-14 06:35:52.229654;0,5228515863418579;;leaky_relu;0,14399944537478965;0,2719612855462784;256;29,0;0,5385430413299099;82,0;True;normalizer;0,039513663480084955;2631;17667;5269;anova;dropout;;24;7,0;;;;0,06701773949283145;;2;adam;minmax
1015;2024-01-14 06:36:17.723022;0,526171863079071;;leaky_relu;0,23266252049022035;0,3041669869025061;256;28,0;0,6305354724812331;73,0;True;normalizer;0,0033496196228211565;2631;17667;5269;anova;dropout;;25;5,0;;;;0,051076805690840985;;2;adam;minmax
1016;2024-01-14 06:36:42.667304;0,5345703363418579;;leaky_relu;0,26697904131169314;0,09087085294368208;256;30,0;0,5113875341823191;93,0;True;normalizer;0,012781972671400098;2631;17667;5269;anova;dropout;;22;3,0;;;;0,04796672349857126;;2;adam;minmax
1017;2024-01-14 06:37:07.039842;0,5322265625;;leaky_relu;0,41133639789138005;0,3296994119485642;256;30,0;0,22631591552185293;67,0;True;normalizer;0,05082327185587473;2631;17667;5269;anova;dropout;;20;6,0;;;;0,014116882938402513;;2;adam;minmax
1018;2024-01-14 06:37:32.690575;0,46210938692092896;;selu;0,5624363315424956;0,9810722739072465;256;29,0;0,5232141912008367;85,0;True;normalizer;0,6043280821804944;2631;17667;5269;anova;dropout;;23;4,0;;;;;;2;adam;minmax
1019;2024-01-14 06:37:59.522600;0,46210938692092896;;leaky_relu;;;256;28,0;0,498849185446336;91,0;True;normalizer;0,01606663902476547;2631;17667;5269;pca;dropout;0,7238116619290053;21;3,0;;;;0,0716420084382882;True;2;sgd;minmax
1020;2024-01-14 06:38:24.452554;0,5351443886756897;;leaky_relu;0,29268552240109597;0,6276971364239794;16;29,0;0,13550146665095913;88,0;True;normalizer;0,019353174020230544;2631;17667;5269;anova;dropout;;24;5,0;;;;0,008012097744300346;;2;adam;minmax
1021;2024-01-14 06:42:06.289487;0,46210938692092896;;leaky_relu;0,7556658976035229;0,06424993407737128;256;30,0;0,3715272457928421;;False;;0,4934519731599271;2631;17667;5269;anova;dropout;;22;6,0;;;;0,044300814673469704;;2;adam;normalizer
1022;2024-01-14 06:42:30.105198;0,37187498807907104;;leaky_relu;0,3979946776378072;0,28926479772787944;256;26,0;0,35444413336434316;9,0;True;minmax;0,010299117433504982;2631;17667;5269;anova;dropout;;26;8,0;;;;0,07558626610290133;;2;adam;minmax
1023;2024-01-14 06:42:54.951039;0,5244140625;;relu;0,7904332282546751;0,6857493003791305;256;28,0;0,5544076256016086;80,0;True;normalizer;0,07996461140459675;2631;17667;5269;anova;dropout;;24;4,0;;;;;;2;adam;minmax
1024;2024-01-14 06:43:22.851277;0,5296875238418579;;leaky_relu;0,06786396547546308;0,9991516738810344;256;29,0;;77,0;True;normalizer;0,008970804642529825;2631;17667;5269;anova;vanilla;;23;14,0;;;;0,003948627243782931;;2;adam;minmax
1025;2024-01-14 06:43:48.218857;0,46210938692092896;;leaky_relu;0,9861383183816316;0,22374147827429533;256;;;68,0;True;normalizer;0,013887470329567402;2631;17667;5269;;batchnorm;;23;5,0;;;;0,067772166542862;;2;adam;minmax
1026;2024-01-14 06:44:18.137824;0,509960949420929;;leaky_relu;;;256;27,0;0,6148773777512013;83,0;True;normalizer;0,06016907561073401;2631;17667;5269;anova;dropout;0,12601617535691798;25;4,0;;;;0,037821935295429494;False;2;sgd;maxabs
1027;2024-01-14 06:45:23.378183;0,46210938692092896;;leaky_relu;0,25408324938729493;0,8754236730715349;256;29,0;0,6770464951452853;8,0;True;maxabs;0,016943444413638434;2631;17667;5269;anova;dropout;;24;3,0;;;;0,05320625107109817;;2;adam;minmax
1028;2024-01-14 06:45:48.162207;0,534960925579071;;leaky_relu;0,6869886585797537;0,9383195199789423;256;30,0;0,5412769320780825;87,0;True;normalizer;0,01157661087439745;2631;17667;5269;anova;dropout;;22;5,0;;;;0,06406197280005321;;2;adam;minmax
1029;2024-01-14 06:46:14.187129;0,535351574420929;;leaky_relu;0,4334769814593782;0,611712117302414;256;28,0;0,5724322870488973;71,0;True;normalizer;0,0024583745827506573;2631;17667;5269;anova;dropout;;23;7,0;;;;0,0656131044049034;;2;adam;minmax
1030;2024-01-14 06:46:41.314888;0,5318359136581421;;leaky_relu;0,9428967642459635;0,254206246621266;256;29,0;0,47303933180530955;73,0;True;normalizer;0,02185663214351935;2631;17667;5269;anova;dropout;;28;4,0;;;;0,056835399452716;;2;adam;minmax
1031;2024-01-14 06:47:10.882869;0,5345703363418579;;selu;0,8223823163131606;0,5761940030998625;256;30,0;0,5197762845036592;90,0;True;normalizer;0,0015068057934731435;2631;17667;5269;anova;dropout;;21;13,0;;;;;;2;adam;minmax
1032;2024-01-14 06:47:36.191249;0,46210938692092896;;leaky_relu;;;256;28,0;0,32756815981708814;75,0;True;normalizer;0,0038450508362846757;2631;17667;5269;anova;dropout;0,30332963756373077;24;6,0;;;;0,02802700232249545;True;2;sgd;minmax
1033;2024-01-14 06:48:04.018403;0,5355468988418579;;leaky_relu;0,7297470737666346;0,31464929281810916;256;30,0;0,4894771529747317;85,0;True;normalizer;0,013940531366211947;2631;17667;5269;anova;dropout;;22;10,0;;;;0,07857517750591889;;2;adam;minmax
1034;2024-01-14 06:48:33.853626;0,5230563879013062;;leaky_relu;0,6511217896044081;0,8938405451088708;32;29,0;0,44838253118240784;81,0;True;normalizer;0,12852027155394052;2631;17667;5269;anova;dropout;;19;3,0;;;;0,04942979300735569;;2;adam;minmax
1035;2024-01-14 06:50:40.346830;0,5306640863418579;;leaky_relu;0,20326578815872695;0,7766206803876481;256;16,0;0,595422857299698;70,0;True;normalizer;0,002941073263351509;2631;17667;5269;anova;dropout;;25;5,0;;;;0,08045293774960746;;2;adam;minmax
1036;2024-01-14 06:51:06.927484;0,5337890386581421;;relu;0,5121684828021615;0,9148315659171012;256;28,0;0,5291675626466452;64,0;True;normalizer;0,0019944790843513535;2631;17667;5269;anova;dropout;;24;4,0;;;;;;2;adam;minmax
1037;2024-01-14 06:51:35.178949;0,5259146094322205;;leaky_relu;0,32086933591644384;0,5308801211968632;64;30,0;0,4272902472289579;92,0;True;normalizer;0,019135591902813942;2631;17667;5269;anova;dropout;;23;5,0;;;;0,0399806266872732;;2;adam;minmax
1038;2024-01-14 06:52:34.394163;0,46210938692092896;;leaky_relu;;;256;27,0;0,5651459594488563;66,0;True;normalizer;0,015169970409350014;2631;17667;5269;anova;dropout;0,04579926017087097;23;6,0;;;;0,09372438917824541;False;2;sgd;minmax
1039;2024-01-14 06:53:02.768387;0,5345703363418579;;leaky_relu;0,8482682102948559;0,857772297385417;256;29,0;0,6870187282813967;88,0;True;normalizer;0,01184181512714446;2631;17667;5269;anova;dropout;;26;15,0;;;;0,07003917714444594;;2;adam;minmax
1040;2024-01-14 06:53:27.891907;0,5322027206420898;;leaky_relu;0,07379289921900725;0,11816350280205595;128;29,0;0,5460886020550856;77,0;True;normalizer;0,009693050397261729;2631;17667;5269;anova;dropout;;24;4,0;;;;0,022090927225740162;;2;adam;minmax
1041;2024-01-14 06:54:08.952953;0,46210938692092896;;leaky_relu;0,9610831022867845;0,34928788350461804;256;30,0;0,339341621128602;;False;;0,01654247035445502;2631;17667;5269;pca;dropout;;22;3,0;;;;0,06189347092074565;;2;adam;minmax
1042;2024-01-14 06:54:35.091912;0,5326172113418579;;leaky_relu;0,4602688773942809;0,7531426891498427;256;29,0;0,36565190011115034;45,0;True;normalizer;0,008334913031524246;2631;17667;5269;anova;dropout;;25;5,0;30,0;;;0,012846126877395805;;3;adam;normalizer
1043;2024-01-14 06:55:02.952806;0,5341796875;;leaky_relu;0,7679513717020989;0,4759468324531024;256;28,0;0,6397160285506869;36,0;True;normalizer;0,025383998073884594;2631;17667;5269;anova;dropout;;23;11,0;;;;0,02930746670088583;;2;adam;minmax
1044;2024-01-14 06:55:44.421677;0,533007800579071;;selu;;;256;27,0;0,5023692542678018;83,0;True;normalizer;0,06604369020595664;2631;17667;5269;anova;dropout;0,3674060109723061;22;6,0;;;;;True;2;sgd;minmax
1045;2024-01-14 06:56:09.477435;0,3466796875;;leaky_relu;0,2731667707889954;0,2380707491184876;256;30,0;;9,0;True;minmax;0,006164357544468854;2631;17667;5269;anova;batchnorm;;21;4,0;;;;0,05176481426505919;;2;adam;minmax
1046;2024-01-14 06:56:35.812430;0,531345009803772;;leaky_relu;0,4016560386768217;0,5539146448045822;16;21,0;;96,0;True;normalizer;0,010869962424436382;2631;17667;5269;anova;vanilla;;24;3,0;22,0;25,0;;0,03506448992581289;;4;adam;minmax
1047;2024-01-14 07:00:29.599753;0,529492199420929;;leaky_relu;0,4903631494332337;0,27317915267222437;256;;0,557765241803227;86,0;True;normalizer;0,01271753608875063;2631;17667;5269;;dropout;;22;7,0;;;;0,07705030847676089;;2;adam;minmax
1048;2024-01-14 07:01:05.642837;0,5257812738418579;;relu;0,17607005126372852;0,6584007111454342;256;28,0;0,5827194797006887;79,0;True;normalizer;0,01801327680253433;2631;17667;5269;anova;dropout;;25;28,0;;;;;;2;adam;maxabs
1049;2024-01-14 07:01:30.347541;0,53515625;;leaky_relu;0,8709189484106059;0,4440171900655232;256;30,0;0,5333064720430155;68,0;True;normalizer;0,021963613037951635;2631;17667;5269;anova;dropout;;23;4,0;;;;0,0738590431838133;;2;adam;minmax
1050;2024-01-14 07:02:00.910153;0,46210938692092896;;leaky_relu;0,9187854323305251;0,053844344695453294;256;29,0;0,5151500663917582;10,0;True;maxabs;0,037223804749377254;2631;17667;5269;anova;dropout;;23;5,0;;;;0,022801094845728804;;2;adam;minmax
1051;2024-01-14 07:02:26.499133;0,534375011920929;;leaky_relu;;;256;29,0;0,31487980310655406;90,0;True;normalizer;0,014406659188057011;2631;17667;5269;anova;dropout;0,18549131411859218;24;5,0;;;;0,09105122845624532;False;2;sgd;minmax
1052;2024-01-14 07:03:18.900123;0,5357421636581421;;leaky_relu;0,8855744787285881;0,33304409335702934;256;30,0;0,48349827387682587;71,0;True;normalizer;0,0023531272161085954;2631;17667;5269;anova;dropout;;25;3,0;;;;0,05815689518218315;;2;adam;minmax
1053;2024-01-14 07:03:58.184408;0,5341796875;;leaky_relu;0,371411778838824;0,18759430003058167;256;29,0;0,353627148175124;73,0;True;normalizer;0,007035967698862212;2631;17667;5269;anova;dropout;;23;6,0;;;;0,09428987097099227;;2;adam;minmax
1054;2024-01-14 07:04:22.805810;0,533398449420929;;leaky_relu;0,7963158231089362;0,37045011201356537;256;28,0;0,6534786950233886;60,0;True;normalizer;0,012566194864992178;2631;17667;5269;anova;dropout;;24;4,0;;;;0,04635212855161936;;2;adam;minmax
1055;2024-01-14 07:05:04.255039;0,5341796875;;leaky_relu;0,6331782866560473;0,8234359513456286;256;27,0;0,6017091644408578;94,0;True;normalizer;0,003175160807367548;2631;17667;5269;anova;dropout;;26;6,0;;;;0,05397172479138707;;2;adam;minmax
1056;2024-01-14 07:05:28.727859;0,46210938692092896;;selu;0,8449168511862059;0,29437899572476295;256;30,0;0,2906786970561429;69,0;True;normalizer;0,07590950486195919;2631;17667;5269;anova;dropout;;18;5,0;;;;;;2;adam;minmax
1057;2024-01-14 07:05:57.488390;0,46210938692092896;;leaky_relu;;;256;28,0;0,5406035794918274;80,0;True;normalizer;0,001282467978704791;2631;17667;5269;anova;dropout;0,08659423619400279;22;4,0;;;;0,08934251481199101;True;2;sgd;minmax
1058;2024-01-14 07:06:21.770709;0,5240234136581421;;leaky_relu;0,9062278177335479;0,31693551661142527;256;29,0;0,14663889444604383;89,0;True;normalizer;0,9058668222183168;2631;17667;5269;anova;dropout;;21;3,0;;;;0,04194012384392548;;2;adam;minmax
1059;2024-01-14 07:07:03.852765;0,5259765386581421;;leaky_relu;0,7171790885902489;0,9561905327535808;256;29,0;0,2649428990607182;;False;;0,03155130037718529;2631;17667;5269;anova;dropout;;24;5,0;;;;0,04863504633346567;;2;adam;minmax
1060;2024-01-14 07:07:36.839585;0,5318216681480408;;relu;0,09194359894531512;0,4126176161818074;32;30,0;0,2797096523769736;82,0;True;normalizer;0,010899052578066776;2631;17667;5269;anova;dropout;;20;4,0;;;;;;2;adam;minmax
1061;2024-01-14 07:09:21.765125;0,5236280560493469;;leaky_relu;0,2997014620179745;0,806242316116399;64;28,0;0,46444521453044657;75,0;True;normalizer;0,04613204361342589;2631;17667;5269;anova;dropout;;22;6,0;;;;0,09599597930216106;;2;adam;minmax
1062;2024-01-14 07:10:22.228746;0,4642578065395355;;leaky_relu;0,9306773746310397;0,38293261658913735;256;29,0;0,24549520435151842;86,0;True;normalizer;0,9671756235619124;2631;17667;5269;anova;dropout;;23;3,0;;;;0,04414609115503762;;2;adam;minmax
1063;2024-01-14 07:10:50.457270;0,46210938692092896;;leaky_relu;;;256;29,0;0,41134786635797455;72,0;True;normalizer;0,004477192321177216;2631;17667;5269;pca;dropout;0,058252078223422835;17;5,0;;;;0,018865264981122686;True;2;sgd;minmax
1064;2024-01-14 07:11:22.930049;0,5306640863418579;;leaky_relu;0,02346693624152285;0,21150752126338043;256;28,0;0,21382039282511756;84,0;True;normalizer;0,09676193112548026;2631;17667;5269;anova;dropout;;24;7,0;;;;0,005743053248740401;;2;adam;normalizer
1065;2024-01-14 07:11:52.554358;0,526562511920929;;leaky_relu;0,8229855446495769;0,7166688769508854;256;14,0;0,12725394967509518;92,0;True;normalizer;0,009239121383151113;2631;17667;5269;anova;dropout;;23;4,0;;;;0,09278612953210662;;2;adam;minmax
1066;2024-01-14 07:12:17.225775;0,4601753056049347;;leaky_relu;0,6192044153428158;0,6944303665863052;128;30,0;0,5532011735482578;3,0;True;minmax;0,4257842917684487;2631;17667;5269;anova;dropout;;25;5,0;;;;0,02505379322725279;;2;adam;minmax
1067;2024-01-14 07:12:56.781127;0,5132812261581421;;leaky_relu;0,42978761981237434;0,2509108496312609;256;30,0;;77,0;True;normalizer;0,015161419491520625;2631;17667;5269;anova;batchnorm;;22;;;;;0,05735014817188422;;1;adam;minmax
1068;2024-01-14 07:13:28.012651;0,5279296636581421;;selu;0,6993193837205133;0,925573170912661;256;;0,5775158044059863;67,0;True;normalizer;0,018646882033891195;2631;17667;5269;;dropout;;24;4,0;;;;;;2;adam;minmax
1069;2024-01-14 07:13:53.940315;0,5341796875;;leaky_relu;;;256;25,0;;88,0;True;normalizer;0,11792960543065462;2631;17667;5269;anova;vanilla;0,03403715136041382;23;3,0;;;;0,015612723318511202;False;2;sgd;minmax
1070;2024-01-14 07:14:21.441687;0,5238281488418579;;leaky_relu;0,5418167730706267;0,9768807966599958;256;23,0;0,5323148723367669;69,0;True;normalizer;0,026663613828183684;2631;17667;5269;anova;dropout;;25;4,0;;;;0,07290756464636503;;2;adam;maxabs
1071;2024-01-14 07:14:47.691657;0,53515625;;leaky_relu;0,7361794297205665;0,27425938340259;256;27,0;0,3356869322270168;80,0;True;normalizer;0,0018879719799658687;2631;17667;5269;anova;dropout;;21;20,0;;;;0,03444871715424998;;2;adam;minmax
1072;2024-01-14 07:15:13.159723;0,532421886920929;;leaky_relu;0,8662416525596847;0,49327801229094065;256;28,0;0,5100864424378693;74,0;True;normalizer;0,007908045860557562;2631;17667;5269;anova;dropout;;23;9,0;;;;0,010055485609649036;;2;adam;minmax
1073;2024-01-14 07:15:39.853743;0,2522796392440796;;relu;0,7786401316116972;0,35700412235606194;16;29,0;0,3793281081784288;10,0;True;maxabs;0,005259362792727301;2631;17667;5269;anova;dropout;;22;6,0;;;;;;2;adam;minmax
1074;2024-01-14 07:19:19.050307;0,532031238079071;;leaky_relu;0,9814325006851505;0,46021459042552965;256;26,0;0,6156805696873363;87,0;True;normalizer;0,02068160059669525;2631;17667;5269;anova;dropout;;24;7,0;;;;0,05478765011633205;;2;adam;minmax
1075;2024-01-14 07:19:47.353009;0,46210938692092896;;leaky_relu;;;256;29,0;0,4323815899015422;56,0;True;normalizer;0,012963327477625134;2631;17667;5269;anova;dropout;0,16288744664184465;23;5,0;;;;0,09113044273555869;True;2;sgd;minmax
1076;2024-01-14 07:20:11.914920;0,5277343988418579;;leaky_relu;0,5733558214611628;0,034016971814003566;256;17,0;0,5206520648146896;90,0;True;normalizer;0,017274138135466004;2631;17667;5269;anova;dropout;;27;3,0;;;;0,06944624101596805;;2;adam;minmax
1077;2024-01-14 07:20:38.364877;0,533203125;;leaky_relu;0,6775162272905202;0,5187383453450212;256;30,0;0,5678943052945662;71,0;True;normalizer;0,014675399561156792;2631;17667;5269;anova;dropout;;26;4,0;;;;0,09700780537322146;;2;adam;minmax
1078;2024-01-14 07:21:03.193584;0,527148425579071;;leaky_relu;0,9000479445728544;0,6457761019960258;256;29,0;0,4945516929515712;;False;;0,05532670108193794;2631;17667;5269;anova;dropout;;22;5,0;;;;0,08709992284352948;;2;adam;minmax
1079;2024-01-14 07:21:39.111187;0,532031238079071;;leaky_relu;0,5215470662422786;0,8408823482532692;256;30,0;0,5451360259507726;50,0;True;normalizer;0,009509274768892049;2631;17667;5269;anova;dropout;;24;6,0;;;;0,005918434467485023;;2;adam;minmax
1080;2024-01-14 07:22:03.195176;0,5306640863418579;;leaky_relu;0,6114924906363037;0,33599214007904443;256;27,0;0,6734545381589696;23,0;True;normalizer;0,011022313289535431;2631;17667;5269;anova;dropout;;23;3,0;;;;0,017962256788254492;;2;adam;minmax
1081;2024-01-14 07:22:27.931064;0,5328124761581421;;selu;0,35831477877289725;0,8923832879458933;256;28,0;0,3490023031924732;83,0;True;normalizer;0,024137266151623597;2631;17667;5269;anova;dropout;;25;4,0;;;;;;2;adam;minmax
1082;2024-01-14 07:22:53.808316;0,5263671875;;leaky_relu;;;256;29,0;0,4561766117106562;63,0;True;normalizer;0,35826673096038664;2631;17667;5269;anova;dropout;0,11049139306932992;22;5,0;;;;0,0945877935198039;False;2;sgd;minmax
1083;2024-01-14 07:23:19.384823;0,533007800579071;;leaky_relu;0,7537948958768405;0,1775377928050511;256;30,0;0,5575867766545146;85,0;True;normalizer;0,01599528005246911;2631;17667;5269;anova;dropout;;25;4,0;;;;0,05223989637533947;;2;adam;minmax
1084;2024-01-14 07:23:46.763501;0,5263671875;;leaky_relu;0,946771052135187;0,2937654978684171;256;5,0;0,3074406458780862;78,0;True;normalizer;0,004179993785227816;2631;17667;5269;anova;dropout;;24;6,0;20,0;;;0,01251115765917729;;3;adam;minmax
1085;2024-01-14 07:24:12.292689;0,46406251192092896;;relu;0,012126007415881046;0,3957721241713263;256;28,0;0,4389951210134906;65,0;True;normalizer;0,012851618073907898;2631;17667;5269;pca;dropout;;23;5,0;;;;;;2;adam;minmax
1086;2024-01-14 07:24:43.487977;0,5310594439506531;;leaky_relu;0,8807559831971624;0,22983970357037062;32;30,0;0,5264596309787063;70,0;True;normalizer;0,0016382091614807084;2631;17667;5269;anova;dropout;;24;4,0;;;;0,0999666503554368;;2;adam;normalizer
1087;2024-01-14 07:27:06.824742;0,5337271094322205;;leaky_relu;0,12483754273365841;0,31566367113321675;64;29,0;0,2021303538685857;92,0;True;normalizer;0,02000465233468145;2631;17667;5269;anova;dropout;;21;3,0;;;;0,03835880006315785;;2;adam;minmax
1088;2024-01-14 07:28:04.842992;0,5267578363418579;;leaky_relu;;;256;28,0;0,5361452008120191;82,0;True;normalizer;0,06973139088295072;2631;17667;5269;anova;dropout;0,6337189839696274;22;7,0;;;;0,08320379966156938;True;2;sgd;minmax
1089;2024-01-14 07:28:40.098574;0,525585949420929;;leaky_relu;0,8501704350039756;0,9480593166604039;256;;;76,0;True;normalizer;0,03126857149612935;2631;17667;5269;;vanilla;;23;5,0;;;;0,09313175934390053;;2;adam;minmax
