match;Date;season;Div;HomeTeam;AwayTeam;FTHG;FTAG;label;prediction_sota;draw_sota;home_sota;away_sota;prediction_own;draw_own;home_own;away_own;accurate_flag_sota;rps_sota;accurate_flag_own;rps_own;dif_res
26947;2021-03-03;T20-21;F1;Nice;Nimes;2;1;1,0;1,0;0,2855;0,4901;0,2244;1,0;0,2507;0,5821;0,1672;1,0;0,06593280500000001;1,0;0,045403165;-0,02052964000000001
26949;2021-03-03;T20-21;F1;Bordeaux;Paris SG;0;1;2,0;2,0;0,2595;0,2281;0,5124;2,0;0,151;0,1123;0,7367;1,0;0,152547005;1,0;0,046063944999999995;-0,10648306000000002
26950;2021-03-03;T20-21;F1;Lille;Marseille;2;0;1,0;1,0;0,2556;0,5799;0,1646;1,0;0,1511;0,7812;0,0677;1,0;0,046195805000000006;1,0;0,01370725;-0,032488555
26945;2021-03-03;T20-21;F1;Lyon;Rennes;1;0;1,0;1,0;0,2518;0,6026;0,1457;1,0;0,1732;0,7421;0,0848;1,0;0,0423013;1,0;0,018586164999999998;-0,023715135000000002
35517;2021-03-03;T20-21;I1;Atalanta;Crotone;5;1;1,0;1,0;0,1699;0,7413;0,0888;1,0;0,1129;0,8448;0,0423;1,0;0,018375725;1,0;0,00726785;-0,011107875
26944;2021-03-03;T20-21;F1;Brest;Dijon;3;1;1,0;1,0;0,2454;0,5649;0,1897;1,0;0,2482;0,588;0,1638;1,0;0,048103625;1,0;0,04421684000000001;-0,00388678499999999
35519;2021-03-03;T20-21;I1;Cagliari;Bologna;1;0;1,0;1,0;0,2868;0,3902;0,323;1,0;0,3004;0,4403;0,2593;1,0;0,09329161999999999;1,0;0,078738325;-0,014553294999999994
35520;2021-03-03;T20-21;I1;Fiorentina;Roma;1;2;2,0;2,0;0,2878;0,2743;0,4379;2,0;0,2504;0,2318;0,5177;1,0;0,19939262500000005;1,0;0,14760850000000003;-0,051784125000000014
16412;2021-03-04;T20-21;E0;Fulham;Tottenham;0;1;2,0;2,0;0,2603;0,3131;0,4266;2,0;0,245;0,2091;0,546;1,0;0,19827182499999996;1,0;0,13311590499999998;-0,06515591999999998
16413;2021-03-04;T20-21;E0;West Brom;Everton;0;1;2,0;2,0;0,2645;0,2617;0,4738;2,0;0,3016;0,3195;0,3789;1,0;0,173423345;1,0;0,23836388499999997;0,06494053999999996
35523;2021-03-04;T20-21;I1;Parma;Inter;1;2;2,0;2,0;0,1888;0,1409;0,6703;2,0;0,1862;0,1428;0,671;1,0;0,072173765;1,0;0,07145572;-0,0007180450000000005
45625;2021-03-05;T20-21;SP1;Valencia;Villarreal;2;1;1,0;1,0;0,2909;0,4056;0,3035;1,0;0,3005;0,4111;0,2883;1,0;0,08836753;1,0;0,08673740499999999;-0,00163012500000001
35525;2021-03-06;T20-21;I1;Udinese;Sassuolo;2;0;1,0;1,0;0,2879;0,3993;0,3128;1,0;0,285;0,3818;0,3332;1,0;0,09036512499999999;1,0;0,09612362000000002;0,00575849500000003
45629;2021-03-06;T20-21;SP1;Osasuna;Barcelona;0;2;2,0;2,0;0,2398;0,172;0,5882;2,0;0,1544;0,1155;0,7301;1,0;0,11354164;1,0;0,04834268500000001;-0,06519895499999999
6328;2021-03-06;T20-21;D1;Freiburg;RB Leipzig;0;3;2,0;2,0;0,2611;0,2201;0,5188;2,0;0,2468;0,2157;0,5375;1,0;0,149863325;1,0;0,137408245;-0,01245507999999998
6331;2021-03-06;T20-21;D1;M'gladbach;Leverkusen;0;1;2,0;2,0;0,2564;0,3022;0,4414;2,0;0,2812;0,3073;0,4115;1,0;0,18888746;1,0;0,212702845;0,023815384999999994
6330;2021-03-06;T20-21;D1;Hoffenheim;Wolfsburg;2;1;1,0;2,0;0,2717;0,3314;0,3969;1,0;0,2783;0,4735;0,2482;0,0;0,11567525000000001;1,0;0,069527065;-0,04614818500000001
6329;2021-03-06;T20-21;D1;Hertha;Augsburg;2;1;1,0;1,0;0,2853;0,439;0,2757;1,0;0,2753;0,5199;0,2048;1,0;0,07870329000000001;1,0;0,058866564999999996;-0,019836725000000013
35526;2021-03-06;T20-21;I1;Juventus;Lazio;3;1;1,0;1,0;0,237;0,5762;0,1867;1,0;0,1094;0,8504;0,0402;1,0;0,045531619999999995;1,0;0,0067922;-0,03873942
6332;2021-03-06;T20-21;D1;Bayern Munich;Dortmund;4;2;1,0;1,0;0,2036;0,62;0,1764;1,0;0,1026;0,8598;0,0376;1,0;0,036284960000000005;1,0;0,005970259999999998;-0,030314700000000007
45626;2021-03-06;T20-21;SP1;Valladolid;Getafe;2;1;1,0;1,0;0,2862;0,426;0,2878;1,0;0,3092;0,3519;0,3389;1,0;0,08236964000000002;1,0;0,10522892499999999;0,022859284999999965
16418;2021-03-06;T20-21;E0;Brighton;Leicester;1;2;2,0;2,0;0,255;0,2742;0,4708;2,0;0,2932;0,3471;0,3597;1,0;0,17253882;1,0;0,24797516500000008;0,07543634500000007
16416;2021-03-06;T20-21;E0;Sheffield United;Southampton;0;2;2,0;1,0;0,2768;0,4031;0,3201;2,0;0,3058;0,3395;0,3547;0,0;0,26944112499999995;1,0;0,254962865;-0,014478259999999965
35530;2021-03-07;T20-21;I1;Verona;Milan;0;2;2,0;2,0;0,2351;0,202;0,5629;2,0;0,2591;0,2499;0,491;1,0;0,12316421000000002;1,0;0,163106905;0,03994269499999997
35532;2021-03-07;T20-21;I1;Napoli;Bologna;3;1;1,0;1,0;0,2058;0,6706;0,1235;1,0;0,1465;0,7894;0,064;1,0;0,02881530000000001;1,0;0,012785530000000003;-0,016029770000000006
16422;2021-03-07;T20-21;E0;Tottenham;Crystal Palace;4;1;1,0;1,0;0,2517;0,5952;0,1532;1,0;0,2297;0,6321;0,1381;1,0;0,04339625;1,0;0,035930665;-0,007465584999999997
35527;2021-03-07;T20-21;I1;Roma;Genoa;1;0;1,0;1,0;0,2031;0,6901;0,1069;1,0;0,1341;0,8101;0,0558;1,0;0,026327925000000002;1,0;0,010548224999999998;-0,015779700000000004
45633;2021-03-07;T20-21;SP1;Ath Bilbao;Granada;2;1;1,0;1,0;0,3035;0,4664;0,2301;1,0;0,2502;0,5765;0,1732;1,0;0,07252913;1,0;0,046316465;-0,026212664999999996
45632;2021-03-07;T20-21;SP1;Sociedad;Levante;1;0;1,0;1,0;0,2896;0,5433;0,1671;1,0;0,2587;0,5548;0,1865;1,0;0,05589528500000001;1,0;0,05085397000000002;-0,005041314999999991
45634;2021-03-08;T20-21;SP1;Betis;Alaves;3;2;1,0;1,0;0,2564;0,5754;0,1682;1,0;0,2426;0,6009;0,1564;1,0;0,04701609999999999;1,0;0,041673505;-0,005342594999999992
35533;2021-03-08;T20-21;I1;Inter;Atalanta;1;0;1,0;1,0;0,2327;0,5817;0,1856;1,0;0,2398;0,541;0,2192;1,0;0,044298325;1,0;0,05277633999999999;0,008478014999999992
16424;2021-03-08;T20-21;E0;West Ham;Leeds;2;0;1,0;1,0;0,2658;0,5045;0,2298;1,0;0,2685;0,4885;0,243;1,0;0,061705865;1,0;0,06557062500000001;0,0038647600000000087
16423;2021-03-08;T20-21;E0;Chelsea;Everton;2;0;1,0;1,0;0,2823;0,4991;0,2186;1,0;0,1563;0,7719;0,0718;1,0;0,06373962500000001;1,0;0,014792464999999998;-0,04894716000000001
45635;2021-03-10;T20-21;SP1;Ath Madrid;Ath Bilbao;2;1;1,0;1,0;0,1974;0,7082;0,0945;1,0;0,2458;0,5924;0,1618;1,0;0,02393905999999999;1,0;0,04329843999999999;0,019359379999999995
16425;2021-03-10;T20-21;E0;Man City;Southampton;5;2;1,0;1,0;0,1264;0,8049;0,0687;1,0;0,1124;0,8442;0,0434;1,0;0,010348325;1,0;0,007258660000000005;-0,003089664999999995
6335;2021-03-10;T20-21;D1;Bielefeld;Werder Bremen;0;2;2,0;2,0;0,2694;0,3569;0,3738;2,0;0,3027;0,3204;0,3769;1,0;0,23241402499999997;1,0;0,23994045;0,007526425000000031
26954;2021-03-10;T20-21;F1;Marseille;Rennes;1;0;1,0;1,0;0,2958;0,4359;0,2684;1,0;0,3078;0,4043;0,288;1,0;0,079741265;1,0;0,08881362500000001;0,009072360000000002
45636;2021-03-12;T20-21;SP1;Levante;Valencia;1;0;1,0;1,0;0,2843;0,417;0,2987;1,0;0,2784;0,5114;0,2103;1,0;0,08502409;1,0;0,060845300000000005;-0,02417878999999999
35535;2021-03-12;T20-21;I1;Atalanta;Spezia;3;1;1,0;1,0;0,1858;0,6945;0,1197;1,0;0,1055;0,8567;0,0379;1,0;0,024424865000000004;1,0;0,0062795449999999975;-0,018145320000000006
35534;2021-03-12;T20-21;I1;Lazio;Crotone;3;2;1,0;1,0;0,1929;0,7062;0,1009;1,0;0,1285;0,8201;0,0515;1,0;0,023695609999999995;1,0;0,009577104999999994;-0,014118505000000002
35537;2021-03-13;T20-21;I1;Benevento;Fiorentina;1;4;2,0;1,0;0,2836;0,3733;0,3431;2,0;0,2899;0,2946;0,4155;0,0;0,25597328500000005;1,0;0,21284113000000002;-0,04313215500000003
26957;2021-03-13;T20-21;F1;Marseille;Brest;3;1;1,0;1,0;0,2631;0,5451;0,1918;1,0;0,2594;0,5375;0,2031;1,0;0,053004424999999994;1,0;0,05426898500000002;0,0012645600000000257
6339;2021-03-13;T20-21;D1;Werder Bremen;Bayern Munich;1;3;2,0;2,0;0,2128;0,1646;0,6225;2,0;0,1436;0,1055;0,7509;1,0;0,09385729999999998;1,0;0,041335884999999996;-0,05252141499999998
6338;2021-03-13;T20-21;D1;Union Berlin;FC Koln;2;1;1,0;1,0;0,2765;0,5307;0,1928;1,0;0,2242;0,6439;0,1319;1,0;0,05681204500000002;1,0;0,03383162499999999;-0,02298042000000003
6337;2021-03-13;T20-21;D1;Mainz;Freiburg;1;0;1,0;1,0;0,2746;0,4098;0,3156;1,0;0,2801;0,4674;0,2525;1,0;0,08750426;1,0;0,07110612999999999;-0,01639813000000001
35536;2021-03-13;T20-21;I1;Sassuolo;Verona;3;2;1,0;1,0;0,287;0,4855;0,2275;1,0;0,2626;0,5531;0,1843;1,0;0,067062625;1,0;0,051462624999999984;-0,015600000000000017
6340;2021-03-13;T20-21;D1;Wolfsburg;Schalke 04;5;0;1,0;1,0;0,2338;0,5878;0,1784;1,0;0,1463;0,7905;0,0633;1,0;0,043244500000000005;1,0;0,012698965000000003;-0,030545535000000002
6341;2021-03-13;T20-21;D1;Dortmund;Hertha;2;0;1,0;1,0;0,1675;0,7225;0,11;1,0;0,1349;0,8092;0,0559;1,0;0,020078125000000002;1,0;0,010661409999999996;-0,009416715000000006
16428;2021-03-13;T20-21;E0;Crystal Palace;West Brom;1;0;1,0;1,0;0,2676;0,5074;0,225;1,0;0,2458;0,5936;0,1606;1,0;0,06111738000000003;1,0;0,04310499999999999;-0,018012380000000036
45638;2021-03-13;T20-21;SP1;Real Madrid;Elche;2;1;1,0;1,0;0,1495;0,7761;0,0744;1,0;0,1094;0,8505;0,0401;1,0;0,013942805;1,0;0,006788185;-0,00715462
16430;2021-03-13;T20-21;E0;Fulham;Man City;0;3;2,0;2,0;0,1815;0,1302;0,6883;2,0;0,1662;0,1269;0,7069;1,0;0,06504956999999999;1,0;0,056765025000000004;-0,008284544999999983
16431;2021-03-14;T20-21;E0;Southampton;Brighton;1;2;2,0;1,0;0,2999;0,4231;0,277;2,0;0,3024;0,3202;0,3774;0,0;0,306334505;1,0;0,23953826000000003;-0,06679624499999995
16432;2021-03-14;T20-21;E0;Leicester;Sheffield United;5;0;1,0;1,0;0,2046;0,6749;0,1205;1,0;0,201;0,69;0,109;1,0;0,028190704999999993;1,0;0,026141;-0,002049704999999992
16433;2021-03-14;T20-21;E0;Arsenal;Tottenham;2;1;1,0;1,0;0,2755;0,3746;0,3499;1,0;0,2873;0,409;0,3037;1,0;0,09916513;1,0;0,08738749000000003;-0,011777639999999978
35542;2021-03-14;T20-21;I1;Cagliari;Juventus;1;3;2,0;2,0;0,236;0,1815;0,5825;2,0;0,1804;0,1385;0,6811;1,0;0,115001125;1,0;0,06712068500000001;-0,04788043999999998
35541;2021-03-14;T20-21;I1;Torino;Inter;1;2;2,0;2,0;0,1976;0,1513;0,6511;2,0;0,2185;0,1755;0,606;1,0;0,080388485;1,0;0,10148912500000001;0,021100640000000018
16434;2021-03-14;T20-21;E0;Man United;West Ham;1;0;1,0;1,0;0,2338;0,6095;0,1567;1,0;0,169;0,7499;0,0811;1,0;0,039608664999999994;1,0;0,017569104999999998;-0,022039559999999996
6344;2021-03-14;T20-21;D1;Stuttgart;Hoffenheim;2;0;1,0;1,0;0,3085;0,3987;0,2927;1,0;0,2649;0,4906;0,2445;1,0;0,09045204499999998;1,0;0,06497612999999999;-0,025475914999999988
26962;2021-03-14;T20-21;F1;Rennes;Strasbourg;1;0;1,0;1,0;0,3154;0,4625;0,2221;1,0;0,2761;0,5176;0,2063;1,0;0,074402785;1,0;0,059395450000000016;-0,015007334999999983
26959;2021-03-14;T20-21;F1;Dijon;Bordeaux;1;3;2,0;2,0;0,2704;0,348;0,3816;2,0;0,2937;0,3031;0,4032;1,0;0,22776735999999997;1,0;0,22121496499999999;-0,006552394999999989
45644;2021-03-14;T20-21;SP1;Sevilla;Betis;1;0;1,0;1,0;0,2431;0,6088;0,148;1,0;0,1606;0,7647;0,0747;1,0;0,04051561;1,0;0,015686224999999998;-0,024829385000000002
35539;2021-03-14;T20-21;I1;Bologna;Sampdoria;3;1;1,0;1,0;0,2843;0,441;0,2747;1,0;0,2591;0,5467;0,1942;1,0;0,07814328999999998;1,0;0,052423225000000004;-0,025720064999999973
45645;2021-03-15;T20-21;SP1;Barcelona;Huesca;4;1;1,0;1,0;0,106;0,8296;0,0644;1,0;0,1166;0,839;0,0445;1,0;0,007691680000000001;1,0;0,00778346;9,177999999999877e-05
16435;2021-03-15;T20-21;E0;Wolves;Liverpool;0;1;2,0;2,0;0,2481;0,2645;0,4874;2,0;0,1864;0,1459;0,6676;1,0;0,16215618499999995;1,0;0,07258412500000001;-0,08957205999999994
45646;2021-03-17;T20-21;SP1;Sevilla;Elche;2;0;1,0;1,0;0,1966;0,6928;0,1106;1,0;0,1291;0,819;0,0519;1,0;0,025441960000000003;1,0;0,009680210000000002;-0,01576175
35544;2021-03-17;T20-21;I1;Torino;Sassuolo;3;2;1,0;1,0;0,2706;0,3997;0,3297;1,0;0,2795;0,4223;0,2982;1,0;0,09096322500000001;1,0;0,08352174500000001;-0,00744148
45647;2021-03-19;T20-21;SP1;Betis;Levante;2;0;1,0;1,0;0,297;0,4867;0,2164;1,0;0,2557;0,5664;0,1779;1,0;0,06749734499999999;1,0;0,04851544999999999;-0,018981895
16436;2021-03-19;T20-21;E0;Fulham;Leeds;1;2;2,0;2,0;0,2776;0,3562;0,3662;2,0;0,2687;0,2516;0,4797;1,0;0,23938210000000004;1,0;0,17145588999999997;-0,06792621000000007
26965;2021-03-19;T20-21;F1;St Etienne;Monaco;0;4;2,0;2,0;0,2846;0,3085;0,4068;2,0;0,2862;0,3477;0,3662;1,0;0,21638238499999998;1,0;0,24186982500000004;0,025487440000000056
6345;2021-03-19;T20-21;D1;Bielefeld;RB Leipzig;0;1;2,0;2,0;0,2158;0,1709;0,6133;2,0;0,1903;0,1483;0,6614;1,0;0,09805326499999999;1,0;0,075432025;-0,022621239999999987
16437;2021-03-20;T20-21;E0;Brighton;Newcastle;3;0;1,0;1,0;0,2905;0,4355;0,274;1,0;0,255;0,5717;0,1733;1,0;0,079733125;1,0;0,047528945;-0,03220418
6349;2021-03-20;T20-21;D1;Werder Bremen;Wolfsburg;1;2;2,0;2,0;0,2725;0,2431;0,4844;2,0;0,2727;0,2639;0,4634;1,0;0,17004980500000005;1,0;0,181152425;0,011102619999999952
6350;2021-03-20;T20-21;D1;Schalke 04;M'gladbach;0;3;2,0;2,0;0,2574;0,3559;0,3866;2,0;0,2401;0,2025;0,5574;1,0;0,22119582499999998;1,0;0,12677138500000001;-0,09442443999999997
45649;2021-03-20;T20-21;SP1;Celta;Real Madrid;1;3;2,0;2,0;0,2426;0,1979;0,5595;2,0;0,1857;0,1454;0,669;1,0;0,12644750500000002;1,0;0,07205585;-0,05439165500000001
6347;2021-03-20;T20-21;D1;Ein Frankfurt;Union Berlin;5;2;1,0;1,0;0,2732;0,5404;0,1864;1,0;0,2624;0,5447;0,1928;1,0;0,0546916;1,0;0,05303208500000002;-0,0016595149999999795
6346;2021-03-20;T20-21;D1;Bayern Munich;Stuttgart;4;0;1,0;1,0;0,1578;0,7348;0,1075;1,0;0,1017;0,8613;0,037;1,0;0,018217799999999992;1,0;0,005855945000000001;-0,012361854999999991
35547;2021-03-20;T20-21;I1;Spezia;Cagliari;2;1;1,0;1,0;0,2757;0,4673;0,2571;1,0;0,2878;0,4836;0,2286;1,0;0,071029745;1,0;0,0675434;-0,003486345000000002
26966;2021-03-20;T20-21;F1;Metz;Rennes;1;3;2,0;1,0;0,3001;0,3672;0,3326;2,0;0,3059;0,3267;0,3674;0,0;0,26767465;1,0;0,24687878500000005;-0,02079586499999997
26967;2021-03-20;T20-21;F1;Nice;Marseille;3;0;1,0;2,0;0,2726;0,3442;0,3832;1,0;0,3104;0,3553;0,3343;0,0;0,1105765;1,0;0,10405232500000001;-0,006524174999999979
35546;2021-03-20;T20-21;I1;Crotone;Bologna;2;3;2,0;1,0;0,2541;0,3785;0,3674;2,0;0,3008;0,3197;0,3795;0,0;0,23237478500000003;1,0;0,23775044500000003;0,005375660000000004
45655;2021-03-21;T20-21;SP1;Ath Madrid;Alaves;1;0;1,0;1,0;0,15;0,7792;0,0707;1,0;0,113;0,845;0,0421;1,0;0,013756319999999997;1,0;0,007266500000000002;-0,006489819999999995
45653;2021-03-21;T20-21;SP1;Valencia;Granada;2;1;1,0;1,0;0,2793;0,4808;0,2399;1,0;0,278;0,5039;0,2181;1,0;0,06778025;1,0;0,062425805;-0,005354444999999999
45654;2021-03-21;T20-21;SP1;Villarreal;Cadiz;2;1;1,0;1,0;0,2599;0,5675;0,1726;1,0;0,2202;0,6523;0,1275;1,0;0,048669384999999996;1,0;0,03237214499999999;-0,016297240000000005
45656;2021-03-21;T20-21;SP1;Sociedad;Barcelona;1;6;2,0;2,0;0,2973;0,2496;0,4531;2,0;0,255;0,2164;0,5286;1,0;0,19374344999999998;1,0;0,14362148000000002;-0,05012196999999996
6353;2021-03-21;T20-21;D1;Freiburg;Augsburg;2;0;1,0;1,0;0,2897;0,4754;0,2348;1,0;0,2472;0,5902;0,1626;1,0;0,06955205;1,0;0,043773300000000015;-0,02577874999999999
35548;2021-03-21;T20-21;I1;Verona;Atalanta;0;2;2,0;2,0;0,2379;0,2108;0,5513;2,0;0,2544;0,2259;0,5197;1,0;0,12896405;1,0;0,147703725;0,01873967500000001
16439;2021-03-21;T20-21;E0;Aston Villa;Tottenham;0;2;2,0;2,0;0,289;0,3406;0,3704;2,0;0,2786;0,278;0,4433;1,0;0,23995857999999998;1,0;0,19371075999999998;-0,046247819999999995
35550;2021-03-21;T20-21;I1;Sampdoria;Torino;1;0;1,0;1,0;0,2844;0,4544;0,2612;1,0;0,2739;0,5013;0,2248;1,0;0,07455439999999999;1,0;0,06277812500000002;-0,011776274999999975
35551;2021-03-21;T20-21;I1;Udinese;Lazio;0;1;2,0;2,0;0,2559;0,2836;0,4604;2,0;0,2876;0,2902;0,4222;1,0;0,17827253000000004;1,0;0,20828330000000006;0,03001077000000002
35552;2021-03-21;T20-21;I1;Fiorentina;Milan;2;3;2,0;2,0;0,2537;0,2514;0,4949;2,0;0,2578;0,2478;0,4944;1,0;0,15974485;1,0;0,16104609999999997;0,001301249999999976
35553;2021-03-21;T20-21;I1;Roma;Napoli;0;2;2,0;1,0;0,2508;0,4813;0,2679;2,0;0,2815;0,3414;0,3772;0,0;0,29943552500000004;1,0;0,23362333000000002;-0,06581219500000002
26971;2021-03-21;T20-21;F1;Montpellier;Bordeaux;3;1;1,0;1,0;0,2938;0,4269;0,2793;1,0;0,257;0,567;0,176;1,0;0,082163465;1,0;0,04851250000000001;-0,033650965
26975;2021-04-03;T20-21;F1;Monaco;Metz;4;0;1,0;1,0;0,2251;0,6372;0,1377;1,0;0,1915;0,7083;0,1002;1,0;0,034815650000000004;1,0;0,023356145;-0,011459505000000005
35559;2021-04-03;T20-21;I1;Lazio;Spezia;2;1;1,0;1,0;0,2065;0,666;0,1276;1,0;0,1205;0,8331;0,0464;1,0;0,02944924999999999;1,0;0,008336604999999999;-0,021112644999999992
35555;2021-04-03;T20-21;I1;Atalanta;Udinese;3;2;1,0;1,0;0,2022;0,6858;0,1121;1,0;0,1283;0,8196;0,052;1,0;0,02671442000000001;1,0;0,009587650000000001;-0,017126770000000006
45659;2021-04-03;T20-21;SP1;Real Madrid;Eibar;2;0;1,0;1,0;0,1675;0,7587;0,0738;1,0;0,1198;0,8338;0,0464;1,0;0,016751345;1,0;0,008252500000000001;-0,008498845
35560;2021-04-03;T20-21;I1;Napoli;Crotone;4;3;1,0;1,0;0,1547;0,7602;0,0851;1,0;0,1302;0,817;0,0528;1,0;0,015587049999999996;1,0;0,009869940000000004;-0,005717109999999992
6360;2021-04-03;T20-21;D1;M'gladbach;Freiburg;2;1;1,0;1,0;0,2851;0,487;0,2279;1,0;0,2582;0,5389;0,2029;1,0;0,06661021;1,0;0,05391782499999999;-0,012692385000000014
6359;2021-04-03;T20-21;D1;RB Leipzig;Bayern Munich;0;1;2,0;1,0;0,2733;0,4208;0,3059;2,0;0,2128;0,1703;0,617;0,0;0,27823384999999995;1,0;0,09602472499999999;-0,18220912499999997
6358;2021-04-03;T20-21;D1;Wolfsburg;FC Koln;1;0;1,0;1,0;0,1793;0,697;0,1237;1,0;0,1559;0,7735;0,0706;1,0;0,02372509;1,0;0,014644585000000002;-0,009080505
6356;2021-04-03;T20-21;D1;Leverkusen;Schalke 04;2;1;1,0;1,0;0,2401;0,569;0,1909;1,0;0,1359;0,8075;0,0566;1,0;0,04704541000000002;1,0;0,010836184999999998;-0,03620922500000002
6354;2021-04-03;T20-21;D1;Augsburg;Hoffenheim;2;1;1,0;1,0;0,2905;0,3551;0,3544;1,0;0,2943;0,357;0,3487;1,0;0,104994805;1,0;0,10410209000000001;-0,0008927149999999884
26980;2021-04-04;T20-21;F1;Lorient;Brest;1;0;1,0;1,0;0,2706;0,4797;0,2497;1,0;0,2808;0,4849;0,2343;1,0;0,067787225;1,0;0,066872565;-0,0009146600000000116
45664;2021-04-04;T20-21;SP1;Sevilla;Ath Madrid;1;0;1,0;1,0;0,3037;0,3647;0,3316;1,0;0,2788;0,426;0,2952;1,0;0,10109612499999998;1,0;0,08243624;-0,018659884999999987
6361;2021-04-04;T20-21;D1;Stuttgart;Werder Bremen;1;0;1,0;1,0;0,306;0,4117;0,2824;1,0;0,255;0,5718;0,1732;1,0;0,086664645;1,0;0,047511620000000004;-0,039153024999999994
26984;2021-04-04;T20-21;F1;Marseille;Dijon;2;0;1,0;1,0;0,2244;0,6146;0,1611;1,0;0,2446;0,5964;0,1591;1,0;0,03813818;1,0;0,04255507999999999;0,0044168999999999875
35564;2021-04-07;T20-21;I1;Inter;Sassuolo;2;1;1,0;1,0;0,1474;0,7672;0,0853;1,0;0,1058;0,8556;0,0385;1,0;0,014509960000000002;1,0;0,006341799999999999;-0,008168160000000004
35565;2021-04-07;T20-21;I1;Juventus;Napoli;2;1;1,0;1,0;0,2553;0,5136;0,2311;1,0;0,2804;0,3905;0,3291;1,0;0,05929265000000002;1,0;0,09346548499999997;0,03417283499999995
45667;2021-04-09;T20-21;SP1;Huesca;Elche;3;1;1,0;1,0;0,2707;0,4831;0,2462;1,0;0,268;0,5394;0,1926;1,0;0,066946465;1,0;0,05445938;-0,012487084999999995
6363;2021-04-09;T20-21;D1;Bielefeld;Freiburg;1;0;1,0;1,0;0,2623;0,4102;0,3275;1,0;0,2991;0,3589;0,3419;1,0;0,08802877;1,0;0,10321240500000002;0,015183635000000015
26985;2021-04-09;T20-21;F1;Metz;Lille;0;2;2,0;2,0;0,2702;0,2144;0,5154;2,0;0,2649;0,2476;0,4875;1,0;0,15392260000000002;1,0;0,16641413;0,012491529999999973
16450;2021-04-09;T20-21;E0;Fulham;Wolves;0;1;2,0;1,0;0,2708;0,3821;0,3471;2,0;0,2974;0,3135;0,3891;0,0;0,24980552500000003;1,0;0,230822785;-0,018982740000000026
6367;2021-04-10;T20-21;D1;Werder Bremen;RB Leipzig;1;4;2,0;2,0;0,2436;0,2132;0,5432;2,0;0,1947;0,153;0,6522;1,0;0,1340036;1,0;0,07940169;-0,054601910000000003
6368;2021-04-10;T20-21;D1;Stuttgart;Dortmund;2;3;2,0;2,0;0,2575;0,33;0,4125;2,0;0,2824;0,3549;0,3627;1,0;0,20573125000000003;1,0;0,242950525;0,03721927499999997
6365;2021-04-10;T20-21;D1;Ein Frankfurt;Wolfsburg;4;3;1,0;1,0;0,2848;0,3783;0,3369;1,0;0,2748;0,4649;0,2603;1,0;0,097306325;1,0;0,07163556499999998;-0,025670760000000015
16452;2021-04-10;T20-21;E0;Liverpool;Aston Villa;2;1;1,0;1,0;0,1924;0,6993;0,1082;1,0;0,1159;0,8393;0,0448;1,0;0,024373324999999994;1,0;0,007719924999999997;-0,0166534
26986;2021-04-10;T20-21;F1;Strasbourg;Paris SG;1;4;2,0;2,0;0,2149;0,1687;0,6164;2,0;0,1529;0,114;0,7331;1,0;0,096665485;1,0;0,04730701000000001;-0,049358474999999985
35567;2021-04-10;T20-21;I1;Parma;Milan;1;3;2,0;2,0;0,2246;0,194;0,5814;2,0;0,2276;0,1861;0,5863;1,0;0,11283555999999999;1,0;0,11147472499999998;-0,0013608350000000047
35566;2021-04-10;T20-21;I1;Spezia;Crotone;3;2;1,0;1,0;0,2512;0,5248;0,224;1,0;0,2279;0,6361;0,1361;1,0;0,05663871999999999;1,0;0,035217205;-0,021421514999999988
16453;2021-04-10;T20-21;E0;Crystal Palace;Chelsea;1;4;2,0;2,0;0,2708;0,2784;0,4508;2,0;0,2214;0,1824;0,5961;1,0;0,18747663999999994;1,0;0,10603620000000002;-0,08144043999999992
26988;2021-04-11;T20-21;F1;Rennes;Nantes;1;0;1,0;1,0;0,2773;0,5151;0,2076;1,0;0,2524;0,5781;0,1695;1,0;0,059996524999999995;1,0;0,046218005;-0,013778519999999995
26990;2021-04-11;T20-21;F1;Lens;Lorient;4;1;1,0;1,0;0,2939;0,4942;0,2119;1,0;0,2374;0,6144;0,1482;1,0;0,06563941;1,0;0,039161000000000015;-0,02647840999999998
26992;2021-04-11;T20-21;F1;St Etienne;Bordeaux;4;1;1,0;1,0;0,2814;0,4079;0,3107;1,0;0,2679;0,5395;0,1925;1,0;0,08786022499999999;1,0;0,054432585000000006;-0,03342763999999998
26993;2021-04-11;T20-21;F1;Monaco;Dijon;3;0;1,0;1,0;0,1649;0,7388;0,0963;1,0;0,1539;0,7773;0,0688;1,0;0,018232850000000002;1,0;0,014209324999999998;-0,0040235250000000035
26994;2021-04-11;T20-21;F1;Lyon;Angers;3;0;1,0;1,0;0,221;0,6676;0,1114;1,0;0,1655;0,7562;0,0783;1,0;0,030625480000000007;1,0;0,016760570000000002;-0,013864910000000005
6369;2021-04-11;T20-21;D1;Schalke 04;Augsburg;1;0;1,0;1,0;0,266;0,4124;0,3216;1,0;0,3082;0,3597;0,3321;1,0;0,08709128000000001;1,0;0,10263882500000002;0,01554754500000001
35574;2021-04-11;T20-21;I1;Fiorentina;Atalanta;2;3;2,0;2,0;0,2502;0,2265;0,5232;2,0;0,253;0,2138;0,5332;1,0;0,144921465;1,0;0,14095562;-0,003965844999999996
