matchId;rounds;top1_H;top2_H;top3_H;top4_H;top5_H;top6_H;top7_H;down1_H;down2_H;down3_H;down4_H;down5_H;top1_A;top2_A;top3_A;top4_A;top5_A;top6_A;top7_A;down1_A;down2_A;down3_A;down4_A;down5_A
32111;26,0;16,0;14,0;10,0;8,0;5,0;0,0;0,0;-21,0;-21,0;-13,0;-9,0;-8,0;6,0;4,0;0,0;-2,0;-5,0;-10,0;-10,0;-31,0;-31,0;-23,0;-19,0;-18,0
32112;26,0;25,0;23,0;19,0;17,0;14,0;9,0;9,0;-12,0;-12,0;-4,0;0,0;1,0;23,0;21,0;17,0;15,0;12,0;7,0;7,0;-14,0;-14,0;-6,0;-2,0;-1,0
32113;26,0;8,0;6,0;2,0;0,0;-3,0;-8,0;-8,0;-29,0;-29,0;-21,0;-17,0;-16,0;16,0;14,0;10,0;8,0;5,0;0,0;0,0;-21,0;-21,0;-13,0;-9,0;-8,0
32114;26,0;22,0;20,0;16,0;14,0;11,0;6,0;6,0;-15,0;-15,0;-7,0;-3,0;-2,0;2,0;0,0;-4,0;-6,0;-9,0;-14,0;-14,0;-35,0;-35,0;-27,0;-23,0;-22,0
32115;26,0;37,0;35,0;31,0;29,0;26,0;21,0;21,0;0,0;0,0;8,0;12,0;13,0;19,0;17,0;13,0;11,0;8,0;3,0;3,0;-18,0;-18,0;-10,0;-6,0;-5,0
32116;26,0;24,0;22,0;18,0;16,0;13,0;8,0;8,0;-13,0;-13,0;-5,0;-1,0;0,0;22,0;20,0;16,0;14,0;11,0;6,0;6,0;-15,0;-15,0;-7,0;-3,0;-2,0
32117;27,0;23,0;19,0;14,0;12,0;12,0;7,0;6,0;-17,0;-14,0;-9,0;-3,0;-3,0;17,0;13,0;8,0;6,0;6,0;1,0;0,0;-23,0;-20,0;-15,0;-9,0;-9,0
32118;27,0;11,0;7,0;2,0;0,0;0,0;-5,0;-6,0;-29,0;-26,0;-21,0;-15,0;-15,0;26,0;22,0;17,0;15,0;15,0;10,0;9,0;-14,0;-11,0;-6,0;0,0;0,0
32119;27,0;23,0;19,0;14,0;12,0;12,0;7,0;6,0;-17,0;-14,0;-9,0;-3,0;-3,0;16,0;12,0;7,0;5,0;5,0;0,0;-1,0;-24,0;-21,0;-16,0;-10,0;-10,0
32120;27,0;18,0;14,0;9,0;7,0;7,0;2,0;1,0;-22,0;-19,0;-14,0;-8,0;-8,0;26,0;22,0;17,0;15,0;15,0;10,0;9,0;-14,0;-11,0;-6,0;0,0;0,0
32121;27,0;19,0;15,0;10,0;8,0;8,0;3,0;2,0;-21,0;-18,0;-13,0;-7,0;-7,0;25,0;21,0;16,0;14,0;14,0;9,0;8,0;-15,0;-12,0;-7,0;-1,0;-1,0
32122;27,0;40,0;36,0;31,0;29,0;29,0;24,0;23,0;0,0;3,0;8,0;14,0;14,0;25,0;21,0;16,0;14,0;14,0;9,0;8,0;-15,0;-12,0;-7,0;-1,0;-1,0
32123;27,0;24,0;20,0;15,0;13,0;13,0;8,0;7,0;-16,0;-13,0;-8,0;-2,0;-2,0;4,0;0,0;-5,0;-7,0;-7,0;-12,0;-13,0;-36,0;-33,0;-28,0;-22,0;-22,0
32124;27,0;9,0;5,0;0,0;-2,0;-2,0;-7,0;-8,0;-31,0;-28,0;-23,0;-17,0;-17,0;22,0;18,0;13,0;11,0;11,0;6,0;5,0;-18,0;-15,0;-10,0;-4,0;-4,0
32125;27,0;0,0;-4,0;-9,0;-11,0;-11,0;-16,0;-17,0;-40,0;-37,0;-32,0;-26,0;-26,0;32,0;28,0;23,0;21,0;21,0;16,0;15,0;-8,0;-5,0;0,0;6,0;6,0
32126;27,0;37,0;33,0;28,0;26,0;26,0;21,0;20,0;-3,0;0,0;5,0;11,0;11,0;11,0;7,0;2,0;0,0;0,0;-5,0;-6,0;-29,0;-26,0;-21,0;-15,0;-15,0
32127;28,0;28,0;24,0;16,0;15,0;15,0;12,0;9,0;-15,0;-9,0;-6,0;-1,0;0,0;4,0;0,0;-8,0;-9,0;-9,0;-12,0;-15,0;-39,0;-33,0;-30,0;-25,0;-24,0
32128;28,0;29,0;25,0;17,0;16,0;16,0;13,0;10,0;-14,0;-8,0;-5,0;0,0;1,0;0,0;-4,0;-12,0;-13,0;-13,0;-16,0;-19,0;-43,0;-37,0;-34,0;-29,0;-28,0
32129;28,0;24,0;20,0;12,0;11,0;11,0;8,0;5,0;-19,0;-13,0;-10,0;-5,0;-4,0;25,0;21,0;13,0;12,0;12,0;9,0;6,0;-18,0;-12,0;-9,0;-4,0;-3,0
32130;28,0;26,0;22,0;14,0;13,0;13,0;10,0;7,0;-17,0;-11,0;-8,0;-3,0;-2,0;43,0;39,0;31,0;30,0;30,0;27,0;24,0;0,0;6,0;9,0;14,0;15,0
32131;28,0;19,0;15,0;7,0;6,0;6,0;3,0;0,0;-24,0;-18,0;-15,0;-10,0;-9,0;12,0;8,0;0,0;-1,0;-1,0;-4,0;-7,0;-31,0;-25,0;-22,0;-17,0;-16,0
32132;28,0;19,0;15,0;7,0;6,0;6,0;3,0;0,0;-24,0;-18,0;-15,0;-10,0;-9,0;20,0;16,0;8,0;7,0;7,0;4,0;1,0;-23,0;-17,0;-14,0;-9,0;-8,0
32133;28,0;34,0;30,0;22,0;21,0;21,0;18,0;15,0;-9,0;-3,0;0,0;5,0;6,0;25,0;21,0;13,0;12,0;12,0;9,0;6,0;-18,0;-12,0;-9,0;-4,0;-3,0
32134;28,0;28,0;24,0;16,0;15,0;15,0;12,0;9,0;-15,0;-9,0;-6,0;-1,0;0,0;37,0;33,0;25,0;24,0;24,0;21,0;18,0;-6,0;0,0;3,0;8,0;9,0
32135;28,0;13,0;9,0;1,0;0,0;0,0;-3,0;-6,0;-30,0;-24,0;-21,0;-16,0;-15,0;13,0;9,0;1,0;0,0;0,0;-3,0;-6,0;-30,0;-24,0;-21,0;-16,0;-15,0
32136;28,0;16,0;12,0;4,0;3,0;3,0;0,0;-3,0;-27,0;-21,0;-18,0;-13,0;-12,0;27,0;23,0;15,0;14,0;14,0;11,0;8,0;-16,0;-10,0;-7,0;-2,0;-1,0
32137;29,0;0,0;-4,0;-12,0;-15,0;-15,0;-19,0;-20,0;-45,0;-39,0;-36,0;-31,0;-30,0;19,0;15,0;7,0;4,0;4,0;0,0;-1,0;-26,0;-20,0;-17,0;-12,0;-11,0
32138;29,0;27,0;23,0;15,0;12,0;12,0;8,0;7,0;-18,0;-12,0;-9,0;-4,0;-3,0;15,0;11,0;3,0;0,0;0,0;-4,0;-5,0;-30,0;-24,0;-21,0;-16,0;-15,0
32139;29,0;20,0;16,0;8,0;5,0;5,0;1,0;0,0;-25,0;-19,0;-16,0;-11,0;-10,0;27,0;23,0;15,0;12,0;12,0;8,0;7,0;-18,0;-12,0;-9,0;-4,0;-3,0
32140;29,0;45,0;41,0;33,0;30,0;30,0;26,0;25,0;0,0;6,0;9,0;14,0;15,0;31,0;27,0;19,0;16,0;16,0;12,0;11,0;-14,0;-8,0;-5,0;0,0;1,0
32141;29,0;27,0;23,0;15,0;12,0;12,0;8,0;7,0;-18,0;-12,0;-9,0;-4,0;-3,0;30,0;26,0;18,0;15,0;15,0;11,0;10,0;-15,0;-9,0;-6,0;-1,0;0,0
32142;29,0;29,0;25,0;17,0;14,0;14,0;10,0;9,0;-16,0;-10,0;-7,0;-2,0;-1,0;30,0;26,0;18,0;15,0;15,0;11,0;10,0;-15,0;-9,0;-6,0;-1,0;0,0
32143;29,0;4,0;0,0;-8,0;-11,0;-11,0;-15,0;-16,0;-41,0;-35,0;-32,0;-27,0;-26,0;22,0;18,0;10,0;7,0;7,0;3,0;2,0;-23,0;-17,0;-14,0;-9,0;-8,0
32144;29,0;12,0;8,0;0,0;-3,0;-3,0;-7,0;-8,0;-33,0;-27,0;-24,0;-19,0;-18,0;29,0;25,0;17,0;14,0;14,0;10,0;9,0;-16,0;-10,0;-7,0;-2,0;-1,0
32145;29,0;15,0;11,0;3,0;0,0;0,0;-4,0;-5,0;-30,0;-24,0;-21,0;-16,0;-15,0;21,0;17,0;9,0;6,0;6,0;2,0;1,0;-24,0;-18,0;-15,0;-10,0;-9,0
32146;29,0;39,0;35,0;27,0;24,0;24,0;20,0;19,0;-6,0;0,0;3,0;8,0;9,0;36,0;32,0;24,0;21,0;21,0;17,0;16,0;-9,0;-3,0;0,0;5,0;6,0
32147;30,0;21,0;19,0;8,0;5,0;5,0;4,0;1,0;-24,0;-19,0;-15,0;-10,0;-9,0;0,0;-2,0;-13,0;-16,0;-16,0;-17,0;-20,0;-45,0;-40,0;-36,0;-31,0;-30,0
32148;30,0;29,0;27,0;16,0;13,0;13,0;12,0;9,0;-16,0;-11,0;-7,0;-2,0;-1,0;13,0;11,0;0,0;-3,0;-3,0;-4,0;-7,0;-32,0;-27,0;-23,0;-18,0;-17,0
32149;30,0;28,0;26,0;15,0;12,0;12,0;11,0;8,0;-17,0;-12,0;-8,0;-3,0;-2,0;25,0;23,0;12,0;9,0;9,0;8,0;5,0;-20,0;-15,0;-11,0;-6,0;-5,0
32150;30,0;27,0;25,0;14,0;11,0;11,0;10,0;7,0;-18,0;-13,0;-9,0;-4,0;-3,0;21,0;19,0;8,0;5,0;5,0;4,0;1,0;-24,0;-19,0;-15,0;-10,0;-9,0
32151;30,0;31,0;29,0;18,0;15,0;15,0;14,0;11,0;-14,0;-9,0;-5,0;0,0;1,0;25,0;23,0;12,0;9,0;9,0;8,0;5,0;-20,0;-15,0;-11,0;-6,0;-5,0
32152;30,0;20,0;18,0;7,0;4,0;4,0;3,0;0,0;-25,0;-20,0;-16,0;-11,0;-10,0;30,0;28,0;17,0;14,0;14,0;13,0;10,0;-15,0;-10,0;-6,0;-1,0;0,0
32153;30,0;2,0;0,0;-11,0;-14,0;-14,0;-15,0;-18,0;-43,0;-38,0;-34,0;-29,0;-28,0;16,0;14,0;3,0;0,0;0,0;-1,0;-4,0;-29,0;-24,0;-20,0;-15,0;-14,0
32154;30,0;36,0;34,0;23,0;20,0;20,0;19,0;16,0;-9,0;-4,0;0,0;5,0;6,0;45,0;43,0;32,0;29,0;29,0;28,0;25,0;0,0;5,0;9,0;14,0;15,0
32155;30,0;17,0;15,0;4,0;1,0;1,0;0,0;-3,0;-28,0;-23,0;-19,0;-14,0;-13,0;40,0;38,0;27,0;24,0;24,0;23,0;20,0;-5,0;0,0;4,0;9,0;10,0
32156;30,0;28,0;26,0;15,0;12,0;12,0;11,0;8,0;-17,0;-12,0;-8,0;-3,0;-2,0;16,0;14,0;3,0;0,0;0,0;-1,0;-4,0;-29,0;-24,0;-20,0;-15,0;-14,0
32157;31,0;22,0;21,0;11,0;8,0;5,0;4,0;2,0;-23,0;-18,0;-12,0;-8,0;-8,0;26,0;25,0;15,0;12,0;9,0;8,0;6,0;-19,0;-14,0;-8,0;-4,0;-4,0
32158;31,0;27,0;26,0;16,0;13,0;10,0;9,0;7,0;-18,0;-13,0;-7,0;-3,0;-3,0;20,0;19,0;9,0;6,0;3,0;2,0;0,0;-25,0;-20,0;-14,0;-10,0;-10,0
32159;31,0;45,0;44,0;34,0;31,0;28,0;27,0;25,0;0,0;5,0;11,0;15,0;15,0;28,0;27,0;17,0;14,0;11,0;10,0;8,0;-17,0;-12,0;-6,0;-2,0;-2,0
32160;31,0;23,0;22,0;12,0;9,0;6,0;5,0;3,0;-22,0;-17,0;-11,0;-7,0;-7,0;22,0;21,0;11,0;8,0;5,0;4,0;2,0;-23,0;-18,0;-12,0;-8,0;-8,0
32161;31,0;11,0;10,0;0,0;-3,0;-6,0;-7,0;-9,0;-34,0;-29,0;-23,0;-19,0;-19,0;17,0;16,0;6,0;3,0;0,0;-1,0;-3,0;-28,0;-23,0;-17,0;-13,0;-13,0
32162;31,0;34,0;33,0;23,0;20,0;17,0;16,0;14,0;-11,0;-6,0;0,0;4,0;4,0;18,0;17,0;7,0;4,0;1,0;0,0;-2,0;-27,0;-22,0;-16,0;-12,0;-12,0
32163;31,0;1,0;0,0;-10,0;-13,0;-16,0;-17,0;-19,0;-44,0;-39,0;-33,0;-29,0;-29,0;29,0;28,0;18,0;15,0;12,0;11,0;9,0;-16,0;-11,0;-5,0;-1,0;-1,0
32164;31,0;40,0;39,0;29,0;26,0;23,0;22,0;20,0;-5,0;0,0;6,0;10,0;10,0;30,0;29,0;19,0;16,0;13,0;12,0;10,0;-15,0;-10,0;-4,0;0,0;0,0
32165;31,0;26,0;25,0;15,0;12,0;9,0;8,0;6,0;-19,0;-14,0;-8,0;-4,0;-4,0;0,0;-1,0;-11,0;-14,0;-17,0;-18,0;-20,0;-45,0;-40,0;-34,0;-30,0;-30,0
32166;31,0;14,0;13,0;3,0;0,0;-3,0;-4,0;-6,0;-31,0;-26,0;-20,0;-16,0;-16,0;30,0;29,0;19,0;16,0;13,0;12,0;10,0;-15,0;-10,0;-4,0;0,0;0,0
32167;32,0;26,0;25,0;12,0;9,0;8,0;6,0;6,0;-21,0;-17,0;-8,0;-6,0;-5,0;1,0;0,0;-13,0;-16,0;-17,0;-19,0;-19,0;-46,0;-42,0;-33,0;-31,0;-30,0
32168;32,0;25,0;24,0;11,0;8,0;7,0;5,0;5,0;-22,0;-18,0;-9,0;-7,0;-6,0;34,0;33,0;20,0;17,0;16,0;14,0;14,0;-13,0;-9,0;0,0;2,0;3,0
32169;32,0;31,0;30,0;17,0;14,0;13,0;11,0;11,0;-16,0;-12,0;-3,0;-1,0;0,0;28,0;27,0;14,0;11,0;10,0;8,0;8,0;-19,0;-15,0;-6,0;-4,0;-3,0
32170;32,0;32,0;31,0;18,0;15,0;14,0;12,0;12,0;-15,0;-11,0;-2,0;0,0;1,0;47,0;46,0;33,0;30,0;29,0;27,0;27,0;0,0;4,0;13,0;15,0;16,0
32171;32,0;20,0;19,0;6,0;3,0;2,0;0,0;0,0;-27,0;-23,0;-14,0;-12,0;-11,0;29,0;28,0;15,0;12,0;11,0;9,0;9,0;-18,0;-14,0;-5,0;-3,0;-2,0
32172;32,0;0,0;-1,0;-14,0;-17,0;-18,0;-20,0;-20,0;-47,0;-43,0;-34,0;-32,0;-31,0;14,0;13,0;0,0;-3,0;-4,0;-6,0;-6,0;-33,0;-29,0;-20,0;-18,0;-17,0
32173;32,0;20,0;19,0;6,0;3,0;2,0;0,0;0,0;-27,0;-23,0;-14,0;-12,0;-11,0;22,0;21,0;8,0;5,0;4,0;2,0;2,0;-25,0;-21,0;-12,0;-10,0;-9,0
32174;32,0;30,0;29,0;16,0;13,0;12,0;10,0;10,0;-17,0;-13,0;-4,0;-2,0;-1,0;43,0;42,0;29,0;26,0;25,0;23,0;23,0;-4,0;0,0;9,0;11,0;12,0
32175;32,0;18,0;17,0;4,0;1,0;0,0;-2,0;-2,0;-29,0;-25,0;-16,0;-14,0;-13,0;17,0;16,0;3,0;0,0;-1,0;-3,0;-3,0;-30,0;-26,0;-17,0;-15,0;-14,0
32176;32,0;28,0;27,0;14,0;11,0;10,0;8,0;8,0;-19,0;-15,0;-6,0;-4,0;-3,0;30,0;29,0;16,0;13,0;12,0;10,0;10,0;-17,0;-13,0;-4,0;-2,0;-1,0
32177;33,0;25,0;22,0;9,0;6,0;5,0;4,0;3,0;-24,0;-21,0;-11,0;-10,0;-8,0;25,0;22,0;9,0;6,0;5,0;4,0;3,0;-24,0;-21,0;-11,0;-10,0;-8,0
32178;33,0;28,0;25,0;12,0;9,0;8,0;7,0;6,0;-21,0;-18,0;-8,0;-7,0;-5,0;19,0;16,0;3,0;0,0;-1,0;-2,0;-3,0;-30,0;-27,0;-17,0;-16,0;-14,0
32179;33,0;20,0;17,0;4,0;1,0;0,0;-1,0;-2,0;-29,0;-26,0;-16,0;-15,0;-13,0;46,0;43,0;30,0;27,0;26,0;25,0;24,0;-3,0;0,0;10,0;11,0;13,0
32180;33,0;30,0;27,0;14,0;11,0;10,0;9,0;8,0;-19,0;-16,0;-6,0;-5,0;-3,0;33,0;30,0;17,0;14,0;13,0;12,0;11,0;-16,0;-13,0;-3,0;-2,0;0,0
32181;33,0;49,0;46,0;33,0;30,0;29,0;28,0;27,0;0,0;3,0;13,0;14,0;16,0;30,0;27,0;14,0;11,0;10,0;9,0;8,0;-19,0;-16,0;-6,0;-5,0;-3,0
32182;33,0;33,0;30,0;17,0;14,0;13,0;12,0;11,0;-16,0;-13,0;-3,0;-2,0;0,0;22,0;19,0;6,0;3,0;2,0;1,0;0,0;-27,0;-24,0;-14,0;-13,0;-11,0
32183;33,0;35,0;32,0;19,0;16,0;15,0;14,0;13,0;-14,0;-11,0;-1,0;0,0;2,0;29,0;26,0;13,0;10,0;9,0;8,0;7,0;-20,0;-17,0;-7,0;-6,0;-4,0
32184;33,0;0,0;-3,0;-16,0;-19,0;-20,0;-21,0;-22,0;-49,0;-46,0;-36,0;-35,0;-33,0;21,0;18,0;5,0;2,0;1,0;0,0;-1,0;-28,0;-25,0;-15,0;-14,0;-12,0
32185;33,0;16,0;13,0;0,0;-3,0;-4,0;-5,0;-6,0;-33,0;-30,0;-20,0;-19,0;-17,0;36,0;33,0;20,0;17,0;16,0;15,0;14,0;-13,0;-10,0;0,0;1,0;3,0
32186;33,0;3,0;0,0;-13,0;-16,0;-17,0;-18,0;-19,0;-46,0;-43,0;-33,0;-32,0;-30,0;30,0;27,0;14,0;11,0;10,0;9,0;8,0;-19,0;-16,0;-6,0;-5,0;-3,0
32187;34,0;25,0;22,0;6,0;5,0;3,0;3,0;1,0;-27,0;-21,0;-14,0;-13,0;-8,0;31,0;28,0;12,0;11,0;9,0;9,0;7,0;-21,0;-15,0;-8,0;-7,0;-2,0
32188;34,0;33,0;30,0;14,0;13,0;11,0;11,0;9,0;-19,0;-13,0;-6,0;-5,0;0,0;28,0;25,0;9,0;8,0;6,0;6,0;4,0;-24,0;-18,0;-11,0;-10,0;-5,0
32189;34,0;52,0;49,0;33,0;32,0;30,0;30,0;28,0;0,0;6,0;13,0;14,0;19,0;0,0;-3,0;-19,0;-20,0;-22,0;-22,0;-24,0;-52,0;-46,0;-39,0;-38,0;-33,0
32190;34,0;39,0;36,0;20,0;19,0;17,0;17,0;15,0;-13,0;-7,0;0,0;1,0;6,0;20,0;17,0;1,0;0,0;-2,0;-2,0;-4,0;-32,0;-26,0;-19,0;-18,0;-13,0
32191;34,0;3,0;0,0;-16,0;-17,0;-19,0;-19,0;-21,0;-49,0;-43,0;-36,0;-35,0;-30,0;38,0;35,0;19,0;18,0;16,0;16,0;14,0;-14,0;-8,0;-1,0;0,0;5,0
32192;34,0;46,0;43,0;27,0;26,0;24,0;24,0;22,0;-6,0;0,0;7,0;8,0;13,0;19,0;16,0;0,0;-1,0;-3,0;-3,0;-5,0;-33,0;-27,0;-20,0;-19,0;-14,0
32193;34,0;33,0;30,0;14,0;13,0;11,0;11,0;9,0;-19,0;-13,0;-6,0;-5,0;0,0;30,0;27,0;11,0;10,0;8,0;8,0;6,0;-22,0;-16,0;-9,0;-8,0;-3,0
32194;34,0;24,0;21,0;5,0;4,0;2,0;2,0;0,0;-28,0;-22,0;-15,0;-14,0;-9,0;33,0;30,0;14,0;13,0;11,0;11,0;9,0;-19,0;-13,0;-6,0;-5,0;0,0
32195;34,0;31,0;28,0;12,0;11,0;9,0;9,0;7,0;-21,0;-15,0;-8,0;-7,0;-2,0;32,0;29,0;13,0;12,0;10,0;10,0;8,0;-20,0;-14,0;-7,0;-6,0;-1,0
32196;34,0;22,0;19,0;3,0;2,0;0,0;0,0;-2,0;-30,0;-24,0;-17,0;-16,0;-11,0;22,0;19,0;3,0;2,0;0,0;0,0;-2,0;-30,0;-24,0;-17,0;-16,0;-11,0
32197;35,0;35,0;32,0;13,0;13,0;13,0;13,0;10,0;-20,0;-14,0;-7,0;-6,0;-1,0;33,0;30,0;11,0;11,0;11,0;11,0;8,0;-22,0;-16,0;-9,0;-8,0;-3,0
32198;35,0;35,0;32,0;13,0;13,0;13,0;13,0;10,0;-20,0;-14,0;-7,0;-6,0;-1,0;30,0;27,0;8,0;8,0;8,0;8,0;5,0;-25,0;-19,0;-12,0;-11,0;-6,0
32199;35,0;26,0;23,0;4,0;4,0;4,0;4,0;1,0;-29,0;-23,0;-16,0;-15,0;-10,0;22,0;19,0;0,0;0,0;0,0;0,0;-3,0;-33,0;-27,0;-20,0;-19,0;-14,0
32200;35,0;25,0;22,0;3,0;3,0;3,0;3,0;0,0;-30,0;-24,0;-17,0;-16,0;-11,0;36,0;33,0;14,0;14,0;14,0;14,0;11,0;-19,0;-13,0;-6,0;-5,0;0,0
32201;35,0;32,0;29,0;10,0;10,0;10,0;10,0;7,0;-23,0;-17,0;-10,0;-9,0;-4,0;41,0;38,0;19,0;19,0;19,0;19,0;16,0;-14,0;-8,0;-1,0;0,0;5,0
32202;35,0;22,0;19,0;0,0;0,0;0,0;0,0;-3,0;-33,0;-27,0;-20,0;-19,0;-14,0;55,0;52,0;33,0;33,0;33,0;33,0;30,0;0,0;6,0;13,0;14,0;19,0
32203;35,0;42,0;39,0;20,0;20,0;20,0;20,0;17,0;-13,0;-7,0;0,0;1,0;6,0;30,0;27,0;8,0;8,0;8,0;8,0;5,0;-25,0;-19,0;-12,0;-11,0;-6,0
32204;35,0;49,0;46,0;27,0;27,0;27,0;27,0;24,0;-6,0;0,0;7,0;8,0;13,0;0,0;-3,0;-22,0;-22,0;-22,0;-22,0;-25,0;-55,0;-49,0;-42,0;-41,0;-36,0
32205;35,0;34,0;31,0;12,0;12,0;12,0;12,0;9,0;-21,0;-15,0;-8,0;-7,0;-2,0;3,0;0,0;-19,0;-19,0;-19,0;-19,0;-22,0;-52,0;-46,0;-39,0;-38,0;-33,0
32206;35,0;22,0;19,0;0,0;0,0;0,0;0,0;-3,0;-33,0;-27,0;-20,0;-19,0;-14,0;22,0;19,0;0,0;0,0;0,0;0,0;-3,0;-33,0;-27,0;-20,0;-19,0;-14,0
32207;36,0;33,0;32,0;13,0;13,0;11,0;10,0;7,0;-23,0;-16,0;-9,0;-6,0;-3,0;26,0;25,0;6,0;6,0;4,0;3,0;0,0;-30,0;-23,0;-16,0;-13,0;-10,0
32208;36,0;20,0;19,0;0,0;0,0;-2,0;-3,0;-6,0;-36,0;-29,0;-22,0;-19,0;-16,0;36,0;35,0;16,0;16,0;14,0;13,0;10,0;-20,0;-13,0;-6,0;-3,0;0,0
32209;36,0;31,0;30,0;11,0;11,0;9,0;8,0;5,0;-25,0;-18,0;-11,0;-8,0;-5,0;30,0;29,0;10,0;10,0;8,0;7,0;4,0;-26,0;-19,0;-12,0;-9,0;-6,0
32210;36,0;56,0;55,0;36,0;36,0;34,0;33,0;30,0;0,0;7,0;14,0;17,0;20,0;20,0;19,0;0,0;0,0;-2,0;-3,0;-6,0;-36,0;-29,0;-22,0;-19,0;-16,0
32211;36,0;36,0;35,0;16,0;16,0;14,0;13,0;10,0;-20,0;-13,0;-6,0;-3,0;0,0;49,0;48,0;29,0;29,0;27,0;26,0;23,0;-7,0;0,0;7,0;10,0;13,0
32212;36,0;39,0;38,0;19,0;19,0;17,0;16,0;13,0;-17,0;-10,0;-3,0;0,0;3,0;36,0;35,0;16,0;16,0;14,0;13,0;10,0;-20,0;-13,0;-6,0;-3,0;0,0
32213;36,0;0,0;-1,0;-20,0;-20,0;-22,0;-23,0;-26,0;-56,0;-49,0;-42,0;-39,0;-36,0;42,0;41,0;22,0;22,0;20,0;19,0;16,0;-14,0;-7,0;0,0;3,0;6,0
32214;36,0;22,0;21,0;2,0;2,0;0,0;-1,0;-4,0;-34,0;-27,0;-20,0;-17,0;-14,0;34,0;33,0;14,0;14,0;12,0;11,0;8,0;-22,0;-15,0;-8,0;-5,0;-2,0
32215;36,0;1,0;0,0;-19,0;-19,0;-21,0;-22,0;-25,0;-55,0;-48,0;-41,0;-38,0;-35,0;26,0;25,0;6,0;6,0;4,0;3,0;0,0;-30,0;-23,0;-16,0;-13,0;-10,0
32216;36,0;28,0;27,0;8,0;8,0;6,0;5,0;2,0;-28,0;-21,0;-14,0;-11,0;-8,0;23,0;22,0;3,0;3,0;1,0;0,0;-3,0;-33,0;-26,0;-19,0;-16,0;-13,0
32217;37,0;45,0;41,0;25,0;23,0;22,0;22,0;17,0;-14,0;-4,0;0,0;3,0;6,0;36,0;32,0;16,0;14,0;13,0;13,0;8,0;-23,0;-13,0;-9,0;-6,0;-3,0
32218;37,0;28,0;24,0;8,0;6,0;5,0;5,0;0,0;-31,0;-21,0;-17,0;-14,0;-11,0;33,0;29,0;13,0;11,0;10,0;10,0;5,0;-26,0;-16,0;-12,0;-9,0;-6,0
32219;37,0;29,0;25,0;9,0;7,0;6,0;6,0;1,0;-30,0;-20,0;-16,0;-13,0;-10,0;22,0;18,0;2,0;0,0;-1,0;-1,0;-6,0;-37,0;-27,0;-23,0;-20,0;-17,0
32220;37,0;30,0;26,0;10,0;8,0;7,0;7,0;2,0;-29,0;-19,0;-15,0;-12,0;-9,0;23,0;19,0;3,0;1,0;0,0;0,0;-5,0;-36,0;-26,0;-22,0;-19,0;-16,0
32221;37,0;39,0;35,0;19,0;17,0;16,0;16,0;11,0;-20,0;-10,0;-6,0;-3,0;0,0;0,0;-4,0;-20,0;-22,0;-23,0;-23,0;-28,0;-59,0;-49,0;-45,0;-42,0;-39,0
32222;37,0;23,0;19,0;3,0;1,0;0,0;0,0;-5,0;-36,0;-26,0;-22,0;-19,0;-16,0;4,0;0,0;-16,0;-18,0;-19,0;-19,0;-24,0;-55,0;-45,0;-41,0;-38,0;-35,0
32223;37,0;49,0;45,0;29,0;27,0;26,0;26,0;21,0;-10,0;0,0;4,0;7,0;10,0;59,0;55,0;39,0;37,0;36,0;36,0;31,0;0,0;10,0;14,0;17,0;20,0
32224;37,0;38,0;34,0;18,0;16,0;15,0;15,0;10,0;-21,0;-11,0;-7,0;-4,0;-1,0;35,0;31,0;15,0;13,0;12,0;12,0;7,0;-24,0;-14,0;-10,0;-7,0;-4,0
32225;37,0;37,0;33,0;17,0;15,0;14,0;14,0;9,0;-22,0;-12,0;-8,0;-5,0;-2,0;28,0;24,0;8,0;6,0;5,0;5,0;0,0;-31,0;-21,0;-17,0;-14,0;-11,0
32226;37,0;20,0;16,0;0,0;-2,0;-3,0;-3,0;-8,0;-39,0;-29,0;-25,0;-22,0;-19,0;42,0;38,0;22,0;20,0;19,0;19,0;14,0;-17,0;-7,0;-3,0;0,0;3,0
32227;38,0;36,0;32,0;16,0;14,0;13,0;10,0;8,0;-26,0;-16,0;-12,0;-6,0;-5,0;20,0;16,0;0,0;-2,0;-3,0;-6,0;-8,0;-42,0;-32,0;-28,0;-22,0;-21,0
32228;38,0;62,0;58,0;42,0;40,0;39,0;36,0;34,0;0,0;10,0;14,0;20,0;21,0;28,0;24,0;8,0;6,0;5,0;2,0;0,0;-34,0;-24,0;-20,0;-14,0;-13,0
32229;38,0;35,0;31,0;15,0;13,0;12,0;9,0;7,0;-27,0;-17,0;-13,0;-7,0;-6,0;48,0;44,0;28,0;26,0;25,0;22,0;20,0;-14,0;-4,0;0,0;6,0;7,0
32230;38,0;38,0;34,0;18,0;16,0;15,0;12,0;10,0;-24,0;-14,0;-10,0;-4,0;-3,0;41,0;37,0;21,0;19,0;18,0;15,0;13,0;-21,0;-11,0;-7,0;-1,0;0,0
32231;38,0;42,0;38,0;22,0;20,0;19,0;16,0;14,0;-20,0;-10,0;-6,0;0,0;1,0;41,0;37,0;21,0;19,0;18,0;15,0;13,0;-21,0;-11,0;-7,0;-1,0;0,0
32232;38,0;0,0;-4,0;-20,0;-22,0;-23,0;-26,0;-28,0;-62,0;-52,0;-48,0;-42,0;-41,0;32,0;28,0;12,0;10,0;9,0;6,0;4,0;-30,0;-20,0;-16,0;-10,0;-9,0
