version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
80;2024-05-18 09:24:37.333332;0,532608687877655;;selu;0,26555505710682603;0,5065475987063692;32;;0,3718507005057931;0,024550112533295396;0,005037820556259464;2255;17639;5161;vanilla;;29;29,0;18,0;12,0;4,0;;;5;adam;minmax
81;2024-05-18 09:28:54.325555;0,5333850979804993;;selu;0,4533263272369253;0,6393783825771718;32;;0,275070992829597;0,034549164751748476;0,004918320763520587;2255;17639;5161;vanilla;;26;;;;;;;1;adam;minmax
82;2024-05-18 09:32:49.407695;0,5300853848457336;;selu;0,500367443886041;0,6864657065953217;32;;0,3212492572976815;0,029012704178526;0,0030092866587384626;2255;17639;5161;vanilla;;26;;;;;;;1;adam;minmax
83;2024-05-18 09:36:45.151529;0,5353260636329651;;selu;0,43372063965945556;0,612502829989259;32;;0,3058675231321578;0,028331607490703476;0,0059031515842246874;2255;17639;5161;vanilla;;28;;;;;;;1;adam;minmax
84;2024-05-18 09:40:43.625354;0,5308617949485779;;selu;0,38105670427865956;0,6196540691974641;32;;0,2863015696050844;0,021338707887651;0,006893918392805548;2255;17639;5161;vanilla;;28;;;;;;;1;adam;minmax
85;2024-05-18 09:44:34.764694;0,5328028202056885;;selu;0,4296590044457309;0,6548975532876151;32;;0,307453094795001;0,024239742856127466;0,008962764855671386;2255;17639;5161;vanilla;;23;;;;;;;1;adam;minmax
86;2024-05-18 09:48:35.515627;0,5341615080833435;;selu;0,474365893715194;0,8068431522504791;32;;0,4401873102227748;0,03186881725271551;0,005729654198043293;2255;17639;5161;vanilla;;28;;;;;;;1;adam;minmax
87;2024-05-18 09:52:32.071555;0,5263975262641907;;selu;0,4838409404729392;0,7997427123263345;16;;0,4334381962654319;0,032665029108839116;0,006282299077046157;2255;17639;5161;batchnorm;;27;;;;;;;1;adam;minmax
88;2024-05-18 09:59:24.984967;0,5351319909095764;;selu;0,33885526068343536;0,761317180846727;32;;0,350374418557039;0,02863239173340238;0,00789273748884333;2255;17639;5161;vanilla;;29;26,0;;;;;;2;adam;minmax
89;2024-05-18 10:03:27.780549;0,5298827886581421;;selu;0,353216222679101;0,7665236372824884;512;;0,3795084057861317;0,03513269940859162;0,010126471879315726;2255;17639;5161;vanilla;;29;26,0;;;;;;2;adam;minmax
90;2024-05-18 10:05:08.318380;0,527562141418457;;selu;0,39659566792213585;0,7037516304848512;32;0,3686080275470738;0,3935775043877819;0,027954341196868186;0,007767681986165498;2255;17639;5161;dropout;;30;25,0;;;;;;2;adam;minmax
